iteration,train_loss,train_precision,train_recall,train_F1,test_loss,test_precision,test_recall,test_F1,train_acc,test_acc
12,0.6510013341903687,0.07441147416830063,0.9590498805046082,0.16336223483085632,0.6464507579803467,0.07379160821437836,0.9609072208404541,0.18274305760860443,0.11050347983837128,0.10812424123287201
13,0.6464077234268188,0.0742189809679985,0.941758930683136,0.1640792042016983,0.6413276791572571,0.0736825242638588,0.952085018157959,0.18395325541496277,0.11680290848016739,0.11494418233633041
14,0.6410080194473267,0.07425443828105927,0.9310020208358765,0.16536563634872437,0.6359274387359619,0.07391002774238586,0.9430553913116455,0.18613706529140472,0.12610726058483124,0.12286946177482605
15,0.6358811259269714,0.0737631544470787,0.9224807024002075,0.16273275017738342,0.6302339434623718,0.07318556308746338,0.9338733553886414,0.184223473072052,0.1354021281003952,0.13361334800720215
16,0.6295634508132935,0.07370112091302872,0.8931987881660461,0.16489170491695404,0.6242291331291199,0.07341253012418747,0.9087657332420349,0.18605230748653412,0.15100590884685516,0.15229357779026031
17,0.6236157417297363,0.07330790162086487,0.8824828267097473,0.16236940026283264,0.6178994178771973,0.07245542109012604,0.88275146484375,0.18644870817661285,0.1657077521085739,0.16901735961437225
18,0.6170022487640381,0.07249961048364639,0.8425648808479309,0.162722647190094,0.6112315654754639,0.06985202431678772,0.8236035108566284,0.1857769638299942,0.18608713150024414,0.19154416024684906
19,0.6104966402053833,0.07157798856496811,0.8258285522460938,0.16013813018798828,0.6042159199714661,0.0689859539270401,0.8073350191116333,0.183333158493042,0.20750615000724792,0.2192550003528595
20,0.6031352281570435,0.0710691511631012,0.7910816073417664,0.16093549132347107,0.596843421459198,0.06903855502605438,0.7891965508460999,0.18454605340957642,0.23346340656280518,0.24814856052398682
21,0.5955771803855896,0.0703582912683487,0.7652428150177002,0.1573280692100525,0.5891075134277344,0.06696450710296631,0.7424744963645935,0.18516163527965546,0.2610394358634949,0.2810544967651367
22,0.5874265432357788,0.0690915510058403,0.7376924157142639,0.152448371052742,0.581003725528717,0.06472703814506531,0.7100032567977905,0.18070124089717865,0.29510003328323364,0.31293246150016785
23,0.5793659687042236,0.06791795045137405,0.6929821372032166,0.15412162244319916,0.5725317001342773,0.0651157796382904,0.6998547911643982,0.18297187983989716,0.32851025462150574,0.35333260893821716
24,0.5709038376808167,0.0671866163611412,0.6439602375030518,0.15675413608551025,0.5636928081512451,0.0642772987484932,0.6371776461601257,0.18995992839336395,0.36474502086639404,0.39092516899108887
25,0.5619608163833618,0.0663895532488823,0.5814781785011292,0.1612301915884018,0.5544916391372681,0.06272663921117783,0.6075953245162964,0.18833087384700775,0.4039420187473297,0.43359124660491943
26,0.5526612401008606,0.06416507065296173,0.5358314514160156,0.1609591394662857,0.5449363589286804,0.05972170829772949,0.5377427935600281,0.19189834594726562,0.443566232919693,0.4785343110561371
27,0.5434747934341431,0.06266175210475922,0.5149983167648315,0.15310543775558472,0.5350400805473328,0.05619119480252266,0.4774564206600189,0.18621154129505157,0.4845101535320282,0.5171880125999451
28,0.5322043895721436,0.06060856953263283,0.4507545828819275,0.15062128007411957,0.5248130559921265,0.05613630637526512,0.447431355714798,0.1891908198595047,0.5319481492042542,0.5585498213768005
29,0.522695779800415,0.058503374457359314,0.41999679803848267,0.1477716863155365,0.5142784118652344,0.05160723626613617,0.3966439962387085,0.18931083381175995,0.5707700848579407,0.6026527881622314
30,0.5112759470939636,0.05754584074020386,0.3469058573246002,0.15553732216358185,0.5034577250480652,0.05119212716817856,0.35241514444351196,0.1964407116174698,0.6159484386444092,0.6478390693664551
31,0.49992871284484863,0.05684316158294678,0.31109023094177246,0.1453123241662979,0.49237868189811707,0.05047231540083885,0.2999739348888397,0.2002330869436264,0.6586630344390869,0.6884934306144714
32,0.4892997741699219,0.053114134818315506,0.28870460391044617,0.15301135182380676,0.4810783565044403,0.050559476017951965,0.2577984929084778,0.20150555670261383,0.69422847032547,0.7251796126365662
33,0.4776429533958435,0.050416309386491776,0.2298973649740219,0.15759772062301636,0.46959352493286133,0.05053142085671425,0.21066734194755554,0.20904052257537842,0.7312654852867126,0.7587929964065552
34,0.46552276611328125,0.05234851315617561,0.18991975486278534,0.1502632349729538,0.45796501636505127,0.04775083810091019,0.16375073790550232,0.2148246467113495,0.7631376385688782,0.7882944345474243
35,0.4540998041629791,0.04982129484415054,0.16100633144378662,0.14986513555049896,0.44624167680740356,0.045761458575725555,0.14198701083660126,0.21658697724342346,0.790675699710846,0.8158284425735474
36,0.4435065686702728,0.05150815099477768,0.1372634321451187,0.14664705097675323,0.43447431921958923,0.04618144407868385,0.11240570992231369,0.2244226336479187,0.8146201968193054,0.83647620677948
37,0.4306769073009491,0.04944901913404465,0.11576039344072342,0.15034493803977966,0.4227146804332733,0.041602667421102524,0.08461441844701767,0.21657438576221466,0.8367655277252197,0.854935348033905
38,0.41967982053756714,0.052621450275182724,0.08979034423828125,0.15987321734428406,0.41102051734924316,0.047355350106954575,0.07617770880460739,0.2229684442281723,0.8531383275985718,0.8715264797210693
39,0.4083889424800873,0.05366317555308342,0.07535409927368164,0.1563606709241867,0.3994486629962921,0.05627115070819855,0.07150900363922119,0.23079612851142883,0.8694494366645813,0.8837072849273682
40,0.3957931399345398,0.04784869775176048,0.06381431221961975,0.1570063680410385,0.3880537152290344,0.08467834442853928,0.058936070650815964,0.2050585001707077,0.8813409805297852,0.8907372355461121
41,0.3835473656654358,0.04595936834812164,0.04638675972819328,0.15531934797763824,0.3768940567970276,0.07550708204507828,0.05179128795862198,0.21021543443202972,0.891523540019989,0.8980656862258911
42,0.3738626539707184,0.05087295174598694,0.04724461957812309,0.15918733179569244,0.3660223186016083,0.08204866200685501,0.0451589860022068,0.19636808335781097,0.8986347317695618,0.9051508903503418
43,0.363381952047348,0.061261557042598724,0.040400728583335876,0.14120924472808838,0.3554938733577728,0.0678529217839241,0.0331559032201767,0.15578754246234894,0.9038755297660828,0.9090416431427002
44,0.35185810923576355,0.06765210628509521,0.02844800055027008,0.14134296774864197,0.34535378217697144,0.08657007664442062,0.03200796991586685,0.17837707698345184,0.9104787707328796,0.9140488505363464
45,0.34075742959976196,0.05829519033432007,0.024636156857013702,0.1609288901090622,0.3356444537639618,0.08702155947685242,0.021447867155075073,0.17384040355682373,0.9137258529663086,0.9170774817466736
46,0.3326892852783203,0.09668517857789993,0.022029142826795578,0.13773034512996674,0.32640260457992554,0.08554299920797348,0.018348993733525276,0.14155210554599762,0.9162845015525818,0.9188238978385925
47,0.32584038376808167,0.08380770683288574,0.019832277670502663,0.14350637793540955,0.3176555931568146,0.08521079272031784,0.01735549047589302,0.15236040949821472,0.918088436126709,0.9198850393295288
48,0.31514012813568115,0.1184781864285469,0.01941763423383236,0.17005778849124908,0.30941617488861084,0.10488427430391312,0.01661769300699234,0.1562814861536026,0.9202151298522949,0.9207582473754883
49,0.305738627910614,0.12579071521759033,0.019581159576773643,0.17330393195152283,0.301695317029953,0.13284869492053986,0.019562335684895515,0.21404680609703064,0.9216582775115967,0.9216977953910828
50,0.29943808913230896,0.0993867889046669,0.01995907910168171,0.16051892936229706,0.29449641704559326,0.15093718469142914,0.022348230704665184,0.2538962662220001,0.921667754650116,0.9224604964256287
51,0.2921505868434906,0.1883316934108734,0.020250074565410614,0.16048076748847961,0.2878134250640869,0.18962699174880981,0.025690196081995964,0.3395276367664337,0.9224510192871094,0.9231899976730347
52,0.2855396866798401,0.1693568378686905,0.020750345662236214,0.19307200610637665,0.2816358804702759,0.19690166413784027,0.02615082450211048,0.33899563550949097,0.9226124286651611,0.9231899976730347
53,0.2793434262275696,0.1625828742980957,0.02218974567949772,0.24435511231422424,0.2759413421154022,0.2333495020866394,0.02846757508814335,0.36598730087280273,0.9228593111038208,0.9234110713005066
54,0.27308428287506104,0.3080131709575653,0.02392285317182541,0.22306948900222778,0.27070528268814087,0.28326845169067383,0.03101159818470478,0.4173186719417572,0.9232153296470642,0.9235658049583435
55,0.2687336206436157,0.18382000923156738,0.025079993531107903,0.2121925950050354,0.2658963203430176,0.25155511498451233,0.031305164098739624,0.4143447279930115,0.9228497743606567,0.9231457710266113
56,0.26419949531555176,0.25229117274284363,0.02686731517314911,0.2698127031326294,0.26148679852485657,0.24561800062656403,0.03145084157586098,0.4115089774131775,0.9234859347343445,0.9228915572166443
57,0.2611359655857086,0.26143020391464233,0.02853056974709034,0.2816399335861206,0.25744131207466125,0.24102582037448883,0.032221999019384384,0.4164353013038635,0.9231916069984436,0.9228584170341492
58,0.25539183616638184,0.22402136027812958,0.0299475509673357,0.32659485936164856,0.2537291944026947,0.2451133280992508,0.03315083682537079,0.431911438703537,0.9236330389976501,0.9230241775512695
59,0.25212958455085754,0.26997047662734985,0.03142787888646126,0.30620795488357544,0.25031909346580505,0.24612034857273102,0.033088818192481995,0.4326958656311035,0.9233434796333313,0.9228694438934326
60,0.2508624494075775,0.2982892096042633,0.032530538737773895,0.3191083073616028,0.2471763789653778,0.23041020333766937,0.034114450216293335,0.4463483989238739,0.923338770866394,0.9229246973991394
61,0.2457534819841385,0.24397172033786774,0.03250860795378685,0.3513215482234955,0.24427573382854462,0.24937842786312103,0.03578813374042511,0.3623530864715576,0.9233197569847107,0.9231126308441162
62,0.24312789738178253,0.3284365236759186,0.03430905565619469,0.3459930121898651,0.24158932268619537,0.27426180243492126,0.03804789111018181,0.36379384994506836,0.9236615300178528,0.9232784509658813
63,0.24135160446166992,0.29836899042129517,0.035916443914175034,0.26805928349494934,0.23909065127372742,0.330928236246109,0.04316297173500061,0.4355648458003998,0.9236615300178528,0.9243727326393127
64,0.2392183244228363,0.3619265556335449,0.037732917815446854,0.2902979850769043,0.2367580682039261,0.30621573328971863,0.0429883748292923,0.4382168650627136,0.9241742491722107,0.9247153997421265
65,0.23502297699451447,0.3803541660308838,0.039407096803188324,0.2843133211135864,0.23457346856594086,0.3629559278488159,0.04493085294961929,0.4237985908985138,0.9241267442703247,0.9252901673316956
66,0.23299528658390045,0.4111158847808838,0.04053620621562004,0.28191524744033813,0.23251819610595703,0.3389829099178314,0.04363444820046425,0.41904371976852417,0.9247344136238098,0.9251796007156372
67,0.23351629078388214,0.30868104100227356,0.04087493196129799,0.3213462233543396,0.23057419061660767,0.3532734513282776,0.044775690883398056,0.397368460893631,0.9241457581520081,0.9255664944648743
68,0.22988976538181305,0.35079747438430786,0.042914148420095444,0.3730120360851288,0.22872810065746307,0.345704585313797,0.043661076575517654,0.3887365758419037,0.925251841545105,0.9254117608070374
69,0.22895276546478271,0.3651268184185028,0.043032463639974594,0.3093828558921814,0.22696998715400696,0.39450472593307495,0.04555254802107811,0.38682109117507935,0.9247248768806458,0.9259754419326782
70,0.22847028076648712,0.3791755735874176,0.044665731489658356,0.3290262520313263,0.2252887636423111,0.39819762110710144,0.04590307176113129,0.39308950304985046,0.9253325462341309,0.9263954758644104
71,0.2250993251800537,0.41035762429237366,0.04535769298672676,0.3397537171840668,0.22367873787879944,0.4432389438152313,0.049847718328237534,0.43895456194877625,0.9255414009094238,0.9273350238800049
72,0.22331474721431732,0.4952666163444519,0.04764556139707565,0.34321868419647217,0.2221301794052124,0.4441818296909332,0.04941172897815704,0.43741899728775024,0.9261158108711243,0.9274013638496399
73,0.22137399017810822,0.47449421882629395,0.04811364784836769,0.33263278007507324,0.22063852846622467,0.44546234607696533,0.04844694957137108,0.433576762676239,0.9263626337051392,0.9275671243667603
74,0.2205561250448227,0.4581642150878906,0.048366449773311615,0.3592248558998108,0.2191985845565796,0.453904926776886,0.048414599150419235,0.4380406141281128,0.9265240430831909,0.9279429912567139
75,0.2186049520969391,0.5021011233329773,0.04925364628434181,0.3740406036376953,0.2178063541650772,0.4669647812843323,0.05094319209456444,0.5006492733955383,0.9274449944496155,0.92877197265625
76,0.21731993556022644,0.5623270273208618,0.048644859343767166,0.3548654615879059,0.21645961701869965,0.5127168893814087,0.053128376603126526,0.4948120713233948,0.9276823401451111,0.9296009540557861
77,0.21656429767608643,0.4956430494785309,0.047774117439985275,0.3492288887500763,0.21515585482120514,0.518968939781189,0.053078535944223404,0.4982135593891144,0.9276443719863892,0.9299215078353882
78,0.2155521810054779,0.5386346578598022,0.04826996102929115,0.3790213167667389,0.21389243006706238,0.4963679313659668,0.053436070680618286,0.5058174729347229,0.9284656643867493,0.9301868081092834
79,0.21473799645900726,0.5419633388519287,0.04765475168824196,0.37412500381469727,0.21266642212867737,0.4967438280582428,0.052497170865535736,0.501115083694458,0.9282709956169128,0.930109441280365
80,0.21195794641971588,0.4945775270462036,0.04717278108000755,0.3380088210105896,0.21147683262825012,0.5006635189056396,0.05224345624446869,0.5021759271621704,0.92879319190979,0.9303305149078369
81,0.2117983102798462,0.5247796177864075,0.04837828502058983,0.36297059059143066,0.21032066643238068,0.491661012172699,0.048446521162986755,0.4732629060745239,0.929049551486969,0.9297225475311279
82,0.21071720123291016,0.5889452695846558,0.04748086631298065,0.32649025321006775,0.20919708907604218,0.49808746576309204,0.04898861050605774,0.4787711799144745,0.9290732741355896,0.929976761341095
83,0.20952139794826508,0.5360259413719177,0.04581598564982414,0.3314252495765686,0.20810532569885254,0.4970158040523529,0.04839395359158516,0.47401201725006104,0.9289830923080444,0.9299325942993164
84,0.2089252769947052,0.5477834343910217,0.04769693315029144,0.3447401523590088,0.20703966915607452,0.49936994910240173,0.04835217446088791,0.47446778416633606,0.9291017651557922,0.9299547076225281
85,0.2063097208738327,0.6095256209373474,0.047000981867313385,0.31155484914779663,0.20599904656410217,0.5630577802658081,0.04819266498088837,0.473686158657074,0.9294625520706177,0.9300320744514465
86,0.2056446671485901,0.6426917910575867,0.04676424339413643,0.3241654634475708,0.20498062670230865,0.5680777430534363,0.048591386526823044,0.4785817265510559,0.9299799799919128,0.9302420616149902
87,0.20555490255355835,0.5962303280830383,0.0484992079436779,0.3089620769023895,0.2039802074432373,0.5484513640403748,0.05117177218198776,0.5388644933700562,0.930288553237915,0.9308500289916992
88,0.20225420594215393,0.6790024638175964,0.047893259674310684,0.31032103300094604,0.20299968123435974,0.5474616289138794,0.05117177218198776,0.5389932990074158,0.9303739666938782,0.9308500289916992
89,0.2025364637374878,0.5838655233383179,0.050158385187387466,0.3489534854888916,0.20203173160552979,0.5470095872879028,0.05113000050187111,0.5386788249015808,0.9306920170783997,0.9307947158813477
90,0.20145565271377563,0.6208468079566956,0.049698635935783386,0.32805153727531433,0.20107565820217133,0.5990028977394104,0.05392538383603096,0.53281569480896,0.9302505254745483,0.9313363432884216
91,0.2002663016319275,0.7173819541931152,0.05175080522894859,0.3323533535003662,0.20012834668159485,0.6579949259757996,0.05639122799038887,0.5256859660148621,0.9312759041786194,0.9318227171897888
92,0.20040467381477356,0.6707780361175537,0.05159576237201691,0.31725022196769714,0.19918864965438843,0.6603226065635681,0.057389043271541595,0.5367897748947144,0.9310765266418457,0.9322206377983093
93,0.1984385848045349,0.7360169291496277,0.05296822637319565,0.3280472457408905,0.1982576847076416,0.658329963684082,0.05789317563176155,0.5403979420661926,0.9315275549888611,0.9323422312736511
94,0.19832228124141693,0.7203517556190491,0.05318591743707657,0.3300189971923828,0.19733136892318726,0.660254180431366,0.059659335762262344,0.5536220073699951,0.9317886233329773,0.9326848387718201
95,0.19742488861083984,0.5654256343841553,0.05461784824728966,0.3674077093601227,0.1964101940393448,0.6159135699272156,0.059578485786914825,0.5527331829071045,0.9314135909080505,0.9326185584068298
96,0.19603973627090454,0.64169842004776,0.05512790009379387,0.32674935460090637,0.1954929381608963,0.6161783337593079,0.059578485786914825,0.5533745884895325,0.9316604733467102,0.9326959252357483
97,0.19562652707099915,0.6328302025794983,0.05644041299819946,0.34798550605773926,0.19458068907260895,0.6178159713745117,0.05999058857560158,0.5566664338111877,0.9318788051605225,0.9328285455703735
98,0.19409608840942383,0.7270569205284119,0.058628618717193604,0.37959906458854675,0.19366984069347382,0.6138495802879333,0.059100158512592316,0.5520237684249878,0.9324437379837036,0.9326074719429016
99,0.19333729147911072,0.7168881297111511,0.059734977781772614,0.3597368001937866,0.19276374578475952,0.617546021938324,0.060808975249528885,0.5653972029685974,0.9327285289764404,0.932905912399292
100,0.1920834332704544,0.7607011795043945,0.061958979815244675,0.38690248131752014,0.19185741245746613,0.5461269617080688,0.060808975249528885,0.564487874507904,0.9331747889518738,0.9328285455703735
101,0.19229277968406677,0.7646861672401428,0.06088881194591522,0.38008496165275574,0.19095253944396973,0.519371509552002,0.06228739023208618,0.5734583735466003,0.9330988526344299,0.9330828189849854
102,0.19092464447021484,0.7223091125488281,0.06257230788469315,0.3912242352962494,0.1900491863489151,0.5860599279403687,0.07126280665397644,0.5805227756500244,0.9329041838645935,0.9344644546508789
103,0.19031557440757751,0.7161442041397095,0.06690291315317154,0.40326812863349915,0.18914401531219482,0.5815585851669312,0.0717097818851471,0.5818107724189758,0.9338251352310181,0.9344092011451721
104,0.18900151550769806,0.7512686848640442,0.06716687977313995,0.4206152856349945,0.188238725066185,0.6847849488258362,0.07772082835435867,0.5380419492721558,0.9338061213493347,0.9353376626968384
105,0.18819759786128998,0.7130079865455627,0.06871356815099716,0.4124075770378113,0.1873362958431244,0.681609034538269,0.08064769208431244,0.5328220129013062,0.9337634444236755,0.9356250762939453
106,0.18774421513080597,0.7677174806594849,0.06999517232179642,0.4126996695995331,0.18643493950366974,0.6655908823013306,0.08064713329076767,0.531022846698761,0.9345276951789856,0.9354371428489685
107,0.18647454679012299,0.7098410129547119,0.0725013017654419,0.45624756813049316,0.1855359524488449,0.672378659248352,0.08657277375459671,0.5423378348350525,0.934499204158783,0.9360893368721008
108,0.1861215978860855,0.7568891048431396,0.07458832114934921,0.4180694818496704,0.18463630974292755,0.6645881533622742,0.08991800248622894,0.5653752088546753,0.9348979592323303,0.9364098310470581
109,0.18465276062488556,0.7106956839561462,0.0789329931139946,0.47425389289855957,0.18373450636863708,0.6670178771018982,0.09357157349586487,0.5635130405426025,0.9354344010353088,0.9367082715034485
110,0.18318872153759003,0.7117738723754883,0.08012431859970093,0.4304010272026062,0.1828339844942093,0.6667622923851013,0.0957854837179184,0.571571409702301,0.9357666969299316,0.9370399117469788
111,0.18215258419513702,0.7866457104682922,0.08386184275150299,0.4358328878879547,0.18193064630031586,0.6655126214027405,0.09840857237577438,0.5821983218193054,0.9367018938064575,0.9373936057090759
112,0.18310335278511047,0.7435665726661682,0.08250200003385544,0.44020208716392517,0.18102805316448212,0.6655318737030029,0.09935253858566284,0.5858943462371826,0.9357714653015137,0.9375262260437012
113,0.18053261935710907,0.7617439031600952,0.08563219010829926,0.47539228200912476,0.18012572824954987,0.6982452869415283,0.10360061377286911,0.5867125391960144,0.9366971254348755,0.9379241466522217
114,0.17997057735919952,0.777276873588562,0.0845722183585167,0.41276469826698303,0.17922718822956085,0.7000722289085388,0.10687869787216187,0.5991312861442566,0.9361891746520996,0.9384326338768005
115,0.1784929484128952,0.7579014897346497,0.08781760931015015,0.4731590747833252,0.1783331036567688,0.6990096569061279,0.10687869787216187,0.5988031625747681,0.9370056986808777,0.9383773803710938
116,0.17857518792152405,0.6593976020812988,0.08914901316165924,0.4759138524532318,0.17744044959545135,0.7326421737670898,0.11117550730705261,0.599142849445343,0.9371433854103088,0.938896894454956
117,0.17793744802474976,0.701504647731781,0.09083432704210281,0.4392508268356323,0.17655231058597565,0.7255710959434509,0.11117550730705261,0.5968375205993652,0.936801552772522,0.9386979341506958
118,0.17764030396938324,0.7236980199813843,0.09200778603553772,0.4581018388271332,0.17566706240177155,0.7246544361114502,0.11137522011995316,0.5972824692726135,0.9371433854103088,0.9387200474739075
119,0.17623037099838257,0.7051517367362976,0.09674680978059769,0.47557157278060913,0.17478306591510773,0.692017138004303,0.11137522011995316,0.5959427952766418,0.9374851584434509,0.938576340675354
120,0.17470316588878632,0.7059357166290283,0.09754230827093124,0.4801435172557831,0.1739012748003006,0.7285916209220886,0.11485238373279572,0.5939032435417175,0.9379693865776062,0.9389963746070862
121,0.17377765476703644,0.7782575488090515,0.09887730330228806,0.44115695357322693,0.17302359640598297,0.7308319211006165,0.11730416864156723,0.6027911305427551,0.937660813331604,0.9393389821052551
122,0.17223426699638367,0.7432867884635925,0.10147151350975037,0.43986934423446655,0.1721498668193817,0.7260580658912659,0.11730416864156723,0.6018381714820862,0.9383823871612549,0.9392505884170532
123,0.17251558601856232,0.7673100233078003,0.10278927534818649,0.43315574526786804,0.17127883434295654,0.6694663763046265,0.11730416864156723,0.6010832786560059,0.9386054873466492,0.9391732215881348
124,0.171742781996727,0.8139397501945496,0.10730303078889847,0.4193415343761444,0.17040827870368958,0.6666691899299622,0.11783811450004578,0.6018404960632324,0.9394029974937439,0.9391732215881348
125,0.17056991159915924,0.8067021369934082,0.10552296787500381,0.43475377559661865,0.16954092681407928,0.6426613926887512,0.11783811450004578,0.6017180681228638,0.9390801787376404,0.9391621351242065
126,0.17028938233852386,0.7534975409507751,0.11017828434705734,0.4102151393890381,0.1686762273311615,0.652472972869873,0.12205344438552856,0.6020572185516357,0.9390991926193237,0.9396816492080688
127,0.1690603792667389,0.7619773149490356,0.11234594136476517,0.42918160557746887,0.16781574487686157,0.6327276229858398,0.12307173758745193,0.6055476069450378,0.9396736025810242,0.9400132894515991
128,0.16756100952625275,0.7608330249786377,0.11783257871866226,0.4214670956134796,0.16695688664913177,0.6681460738182068,0.12898050248622894,0.6143288016319275,0.9403144717216492,0.9407206773757935
129,0.16709624230861664,0.7820663452148438,0.11959706991910934,0.4382431209087372,0.1661015748977661,0.6970927715301514,0.13704293966293335,0.6125633120536804,0.9403381943702698,0.9414060115814209
130,0.16586680710315704,0.7925752401351929,0.12195459008216858,0.45668119192123413,0.16524912416934967,0.6505270004272461,0.13704293966293335,0.6112544536590576,0.9407369494438171,0.9412954449653625
131,0.1668684035539627,0.7979093790054321,0.1246589943766594,0.4378310441970825,0.16440244019031525,0.630895733833313,0.14028264582157135,0.6206822395324707,0.9405470490455627,0.9418039321899414
132,0.164699524641037,0.7641564011573792,0.12897317111492157,0.46569016575813293,0.16356100142002106,0.6867082715034485,0.15150359272956848,0.6287001967430115,0.9412781000137329,0.9431524276733398
133,0.16404218971729279,0.7933205962181091,0.13146764039993286,0.4636348783969879,0.16272427141666412,0.7111423015594482,0.1583217829465866,0.6354321837425232,0.9418715238571167,0.9437161684036255
134,0.16285927593708038,0.8223456740379333,0.1385037750005722,0.44443801045417786,0.1618901640176773,0.7354546785354614,0.16533932089805603,0.6413836479187012,0.9423367381095886,0.9441251158714294
135,0.1626022607088089,0.8025681972503662,0.14427383244037628,0.4846656322479248,0.16106249392032623,0.7379686832427979,0.17129485309123993,0.6441845893859863,0.9426975250244141,0.9446667432785034
136,0.16162753105163574,0.8025557994842529,0.14774256944656372,0.46944698691368103,0.16023778915405273,0.7570857405662537,0.17673097550868988,0.6445677280426025,0.9429111480712891,0.9449430704116821
137,0.16093499958515167,0.8009952902793884,0.14980968832969666,0.4817437529563904,0.1594204157590866,0.7522003650665283,0.17673097550868988,0.6430214047431946,0.9430867433547974,0.9447883367538452
138,0.15968574583530426,0.8023214936256409,0.1514347791671753,0.4925943911075592,0.1586078703403473,0.73237144947052,0.18327274918556213,0.6465157270431519,0.9432908892631531,0.9450646638870239
139,0.15953142940998077,0.7736275792121887,0.1564403474330902,0.5064226388931274,0.15780071914196014,0.7279859185218811,0.18327274918556213,0.6447583436965942,0.9436659216880798,0.9449209570884705
140,0.15889404714107513,0.7146925330162048,0.16012734174728394,0.49099117517471313,0.15700004994869232,0.7083282470703125,0.18520773947238922,0.6494277119636536,0.9442450404167175,0.9451420307159424
141,0.15829433500766754,0.7120717763900757,0.1658327430486679,0.5159663558006287,0.1562073677778244,0.710181474685669,0.1940341591835022,0.6565806865692139,0.9437371492385864,0.9454625844955444
142,0.15715159475803375,0.7711985111236572,0.17092685401439667,0.5169234871864319,0.1554240584373474,0.6976215839385986,0.19792647659778595,0.6543326377868652,0.9445536136627197,0.9456946849822998
143,0.15630608797073364,0.784553050994873,0.17544174194335938,0.5239567756652832,0.1546453982591629,0.6952707767486572,0.19803683459758759,0.6532995700836182,0.9447529911994934,0.9456615447998047
144,0.15492583811283112,0.8010972738265991,0.18549978733062744,0.5585439801216125,0.1538705676794052,0.7362977266311646,0.21324148774147034,0.664152979850769,0.9458638429641724,0.9464684128761292
145,0.15509918332099915,0.790263831615448,0.18442602455615997,0.5260393619537354,0.15310260653495789,0.7374939918518066,0.2220134139060974,0.6701782941818237,0.9458305835723877,0.9467558264732361
146,0.1537008136510849,0.7840970158576965,0.19966594874858856,0.5398314595222473,0.1523386389017105,0.7060489058494568,0.22697865962982178,0.6695384979248047,0.9461106657981873,0.946976900100708
147,0.15259893238544464,0.8070220947265625,0.20011544227600098,0.5365393161773682,0.15157963335514069,0.7271638512611389,0.24073053896427155,0.6850211024284363,0.946908175945282,0.9480932950973511
148,0.15213043987751007,0.7871801853179932,0.2070973962545395,0.5596925020217896,0.15082857012748718,0.722895622253418,0.24073053896427155,0.6833590865135193,0.9474351406097412,0.9479606747627258
149,0.15236367285251617,0.7642781138420105,0.20941032469272614,0.5771359205245972,0.15008395910263062,0.7298673987388611,0.2563946843147278,0.6924132704734802,0.9475347995758057,0.9488006830215454
150,0.1518486887216568,0.7954555749893188,0.20958508551120758,0.5566796660423279,0.149349644780159,0.7480078935623169,0.26516661047935486,0.6974908709526062,0.9471123218536377,0.949176549911499
151,0.15103645622730255,0.7516990900039673,0.21649399399757385,0.57787024974823,0.1486218273639679,0.7287964224815369,0.2680906057357788,0.7000200152397156,0.9470410943031311,0.9493533968925476
