iteration,train_loss,train_precision,train_recall,train_F1,test_loss,test_precision,test_recall,test_F1,train_acc,test_acc
35,0.21892134845256805,0.6507295966148376,0.0317561998963356,0.2346319705247879,0.21449077129364014,0.6284816861152649,0.0252936203032732,0.5307915806770325,0.9282567501068115,0.9288603663444519
36,0.21711117029190063,0.6206203699111938,0.03226820379495621,0.2661501467227936,0.2126973271369934,0.641214907169342,0.026844600215554237,0.5598511099815369,0.9284133911132812,0.9292693734169006
37,0.21477185189723969,0.6667227149009705,0.033506497740745544,0.28365060687065125,0.21103259921073914,0.6562784314155579,0.027716344222426414,0.5747317671775818,0.9291492104530334,0.9295457005500793
38,0.21334299445152283,0.5943767428398132,0.03394083306193352,0.28371354937553406,0.2094789445400238,0.6484436988830566,0.027615515515208244,0.5697477459907532,0.9292821288108826,0.9294793605804443
39,0.2117072194814682,0.7017479538917542,0.03336498513817787,0.2531346380710602,0.20802146196365356,0.635389506816864,0.027720293030142784,0.5657963156700134,0.9293960928916931,0.9294241070747375
40,0.2101435512304306,0.7440416812896729,0.034767523407936096,0.2921294569969177,0.20664623379707336,0.7793298959732056,0.031194569543004036,0.5633059144020081,0.9294625520706177,0.9302089214324951
41,0.2086300104856491,0.6666096448898315,0.03524119406938553,0.26767683029174805,0.20534098148345947,0.7981391549110413,0.034084659069776535,0.6079054474830627,0.9298660159111023,0.9308058023452759
42,0.20722554624080658,0.7453150153160095,0.036002106964588165,0.3015511929988861,0.20409390330314636,0.7967210412025452,0.03438669443130493,0.612541675567627,0.9299324750900269,0.9308168292045593
43,0.20584817230701447,0.7552471160888672,0.037453845143318176,0.2673177719116211,0.2028942108154297,0.8101315498352051,0.03838452696800232,0.6001790761947632,0.9301081299781799,0.9315463900566101
44,0.204717218875885,0.7202128171920776,0.0381305068731308,0.296420156955719,0.20173335075378418,0.7978401184082031,0.03838452696800232,0.5980238914489746,0.9302932620048523,0.9314579367637634
45,0.20371423661708832,0.7612734436988831,0.040149204432964325,0.297654926776886,0.20060184597969055,0.7902160286903381,0.04085545241832733,0.633053719997406,0.9307680130004883,0.9318006038665771
46,0.20272742211818695,0.7482056021690369,0.04081490635871887,0.3143738806247711,0.19949501752853394,0.7875561118125916,0.04225975275039673,0.6453648209571838,0.930663526058197,0.9320216774940491
47,0.20139779150485992,0.714655876159668,0.04275079444050789,0.3478628695011139,0.19840404391288757,0.7698341608047485,0.04315581172704697,0.6501517295837402,0.9309056401252747,0.9319553375244141
48,0.20046266913414001,0.7344691157341003,0.045724302530288696,0.332750141620636,0.19732339680194855,0.7567216753959656,0.04486986622214317,0.6669660210609436,0.9316414594650269,0.932176411151886
49,0.19928017258644104,0.7080219388008118,0.04686073213815689,0.33929070830345154,0.19624780118465424,0.7929174900054932,0.049866195768117905,0.6163132786750793,0.9315370321273804,0.9330053925514221
50,0.19820646941661835,0.765158474445343,0.05136779323220253,0.37152737379074097,0.19517219066619873,0.7167493104934692,0.05559679493308067,0.6602050065994263,0.93215411901474,0.9337791800498962
51,0.1974543035030365,0.8009033203125,0.052341848611831665,0.35733112692832947,0.19409364461898804,0.7243881821632385,0.061728354543447495,0.6746671795845032,0.9325766563415527,0.9345970749855042
52,0.19612349569797516,0.7976582050323486,0.055799756199121475,0.3626287579536438,0.1930091232061386,0.764441192150116,0.06203722953796387,0.6192836761474609,0.932837724685669,0.934376060962677
53,0.19506093859672546,0.7802227735519409,0.06021648272871971,0.4296787679195404,0.19191403687000275,0.7628104090690613,0.06559298187494278,0.6503016352653503,0.9338014125823975,0.9346191883087158
54,0.1939362734556198,0.7856597900390625,0.06363215297460556,0.4112505614757538,0.19080673158168793,0.7481648921966553,0.0698462501168251,0.6381451487541199,0.934461236000061,0.934785008430481
55,0.19272293150424957,0.7518383860588074,0.06693155318498611,0.41477733850479126,0.18968503177165985,0.7752797603607178,0.07593821734189987,0.6191866397857666,0.9346843361854553,0.9357245564460754
56,0.1912633776664734,0.8156744837760925,0.0710773766040802,0.41858720779418945,0.1885458379983902,0.7717380523681641,0.08202663064002991,0.6570188403129578,0.9353964328765869,0.9365425109863281
57,0.19063030183315277,0.7581378817558289,0.07702293246984482,0.4473400413990021,0.18738937377929688,0.7820976376533508,0.08884219080209732,0.6671721935272217,0.9360325336456299,0.9375041723251343
58,0.18975430727005005,0.787589430809021,0.07759717851877213,0.43314895033836365,0.18621490895748138,0.7927126884460449,0.09577953815460205,0.6761071681976318,0.9361322522163391,0.938576340675354
59,0.18822801113128662,0.7693246006965637,0.08249525725841522,0.42483124136924744,0.18501991033554077,0.7832021713256836,0.09604296833276749,0.6732121706008911,0.9366591572761536,0.9383000135421753
60,0.18741868436336517,0.7696722149848938,0.08467180281877518,0.418632447719574,0.18380363285541534,0.7735568284988403,0.0991559624671936,0.6866881251335144,0.9369819760322571,0.9384878873825073
61,0.18612220883369446,0.7955188155174255,0.08962471038103104,0.4895602762699127,0.18256597220897675,0.7712453007698059,0.10576009005308151,0.6826848983764648,0.9375041723251343,0.9387753009796143
62,0.18461892008781433,0.8290099501609802,0.09519392251968384,0.44803404808044434,0.18130572140216827,0.7774339318275452,0.10874583572149277,0.6712634563446045,0.9385912418365479,0.9391068816184998
63,0.18368802964687347,0.8118707537651062,0.0970369204878807,0.4547179639339447,0.18002188205718994,0.7905510663986206,0.11903763562440872,0.6952196359634399,0.9384013414382935,0.940643310546875
64,0.182285875082016,0.789323627948761,0.10263342410326004,0.47900426387786865,0.17871569097042084,0.7833832502365112,0.121031254529953,0.7027689814567566,0.9389662742614746,0.9406764507293701
65,0.18152402341365814,0.7989246249198914,0.10545803606510162,0.4910239577293396,0.17738895118236542,0.7834988832473755,0.12404660135507584,0.6896985173225403,0.9389994740486145,0.9408201575279236
66,0.1802119016647339,0.7753486633300781,0.10805903375148773,0.504315197467804,0.1760379672050476,0.7698774933815002,0.12417560070753098,0.6860459446907043,0.9395074248313904,0.9404996037483215
67,0.17890170216560364,0.7997310161590576,0.1128450408577919,0.5279033780097961,0.17466427385807037,0.7704015374183655,0.1311742067337036,0.6916822791099548,0.9400343894958496,0.9411296844482422
68,0.17773382365703583,0.7681794762611389,0.11938370019197464,0.5585899353027344,0.17327000200748444,0.7912805676460266,0.14485643804073334,0.6861218810081482,0.9406372308731079,0.9426440000534058
69,0.17634446918964386,0.770862877368927,0.12474630773067474,0.5606265664100647,0.17185474932193756,0.7888921499252319,0.14807185530662537,0.6959899067878723,0.9411926865577698,0.9430198073387146
70,0.17513161897659302,0.7460625171661377,0.1298847794532776,0.5317447781562805,0.17041771113872528,0.7928860187530518,0.1553741991519928,0.7013253569602966,0.9417053461074829,0.943760335445404
71,0.1732843965291977,0.769304633140564,0.13603860139846802,0.5396950840950012,0.16895855963230133,0.7992874383926392,0.15933170914649963,0.6977868676185608,0.9425123929977417,0.9442024827003479
72,0.17242345213890076,0.7680226564407349,0.13859720528125763,0.602065920829773,0.16747915744781494,0.8045951128005981,0.16535498201847076,0.6995577216148376,0.9425835609436035,0.944843590259552
73,0.17059479653835297,0.7866611480712891,0.14426054060459137,0.5646588206291199,0.1659775674343109,0.8110724687576294,0.17135325074195862,0.7040595412254333,0.9433241486549377,0.9455952048301697
74,0.16913890838623047,0.7755594849586487,0.1482687145471573,0.5951199531555176,0.16445040702819824,0.8118659257888794,0.17284126579761505,0.7078120112419128,0.9437229037284851,0.9458494782447815
75,0.16752243041992188,0.7875726222991943,0.15040862560272217,0.5796489119529724,0.1628948301076889,0.8013953566551208,0.17284126579761505,0.7042204141616821,0.9440409541130066,0.9455068111419678
76,0.16680823266506195,0.8002514243125916,0.15461225807666779,0.586288571357727,0.16131076216697693,0.8004976511001587,0.17284126579761505,0.7038298845291138,0.9442023634910583,0.9454846978187561
77,0.1648535579442978,0.7538400292396545,0.15768928825855255,0.5526609420776367,0.15969857573509216,0.791351854801178,0.18203091621398926,0.7107402682304382,0.9442782998085022,0.9460152387619019
78,0.16362430155277252,0.7998647689819336,0.16117654740810394,0.5780300498008728,0.15805961191654205,0.7922038435935974,0.1888941377401352,0.7123865485191345,0.9447292685508728,0.9466010928153992
79,0.16188865900039673,0.765041172504425,0.1675748974084854,0.5833696126937866,0.1563970446586609,0.7656610012054443,0.19177530705928802,0.71349036693573,0.9453274011611938,0.9463026523590088
80,0.16057349741458893,0.8243184089660645,0.17068776488304138,0.5452825427055359,0.15471358597278595,0.7733523845672607,0.19659987092018127,0.7135441899299622,0.9457926154136658,0.9468110799789429
81,0.15896208584308624,0.7528393864631653,0.17412403225898743,0.5861480832099915,0.15300285816192627,0.780959963798523,0.20732319355010986,0.7144409418106079,0.9458543658256531,0.9475958943367004
82,0.15728385746479034,0.8056051135063171,0.18154963850975037,0.5699825286865234,0.1512717455625534,0.7937784194946289,0.21855834126472473,0.732047438621521,0.9468417167663574,0.9488338828086853
83,0.15551592409610748,0.8271484971046448,0.18525972962379456,0.5796781182289124,0.14951883256435394,0.7966816425323486,0.21869540214538574,0.7338114976882935,0.9473544359207153,0.9490991234779358
84,0.1541365087032318,0.8205142617225647,0.19175834953784943,0.5709391236305237,0.14774608612060547,0.7871789932250977,0.21857766807079315,0.731963574886322,0.9480712413787842,0.9489443898200989
85,0.15232843160629272,0.8243737816810608,0.19665101170539856,0.5928935408592224,0.1459491103887558,0.8011521697044373,0.2337823510169983,0.7436730861663818,0.9488924741744995,0.9501823782920837
86,0.15023770928382874,0.8491567969322205,0.21019040048122406,0.5697301030158997,0.1441412717103958,0.814009964466095,0.25143519043922424,0.7583776116371155,0.9499273896217346,0.951431393623352
87,0.1493019014596939,0.8621094226837158,0.21275509893894196,0.5684100985527039,0.1423240303993225,0.8263858556747437,0.26478898525238037,0.7655361294746399,0.9501742124557495,0.9526583552360535
88,0.14743919670581818,0.8325498104095459,0.22421658039093018,0.5880771279335022,0.14051476120948792,0.8322250843048096,0.27115413546562195,0.7687533497810364,0.9512423276901245,0.9530010223388672
89,0.14589403569698334,0.8576623201370239,0.231632262468338,0.6002064347267151,0.13870833814144135,0.8390087485313416,0.2737811505794525,0.7644979953765869,0.9519354104995728,0.9534541964530945
90,0.14352647960186005,0.8614937663078308,0.24891646206378937,0.6228082776069641,0.13691964745521545,0.8359231948852539,0.28165119886398315,0.7675232291221619,0.9534544944763184,0.9538631439208984
91,0.14233264327049255,0.8363860845565796,0.25531908869743347,0.6597935557365417,0.13516177237033844,0.8536230325698853,0.30102765560150146,0.7851901054382324,0.9541096091270447,0.9558969736099243
92,0.14088812470436096,0.8413292765617371,0.2579580545425415,0.6612858772277832,0.13340765237808228,0.8686679601669312,0.3290238678455353,0.7935989499092102,0.9545510411262512,0.9580855369567871
93,0.13918963074684143,0.8502264022827148,0.2678128778934479,0.6536933183670044,0.13166895508766174,0.8732853531837463,0.3534184396266937,0.7934728264808655,0.9556476473808289,0.9596330523490906
94,0.13785776495933533,0.8719171285629272,0.2858809232711792,0.6514183282852173,0.12998488545417786,0.8758768439292908,0.3532004654407501,0.7945945858955383,0.9567679762840271,0.9599646329879761
95,0.1359587162733078,0.8740535974502563,0.29640692472457886,0.6649130582809448,0.12836158275604248,0.8788479566574097,0.352683424949646,0.795198917388916,0.9578218460083008,0.9601304531097412
96,0.13408510386943817,0.8739134669303894,0.30219900608062744,0.6761225461959839,0.1267922967672348,0.881601095199585,0.352683424949646,0.7964686751365662,0.9586858153343201,0.9604288935661316
97,0.13301044702529907,0.878635585308075,0.3055686056613922,0.6744298338890076,0.1252240091562271,0.8817024230957031,0.3532511293888092,0.7972958087921143,0.9595640301704407,0.9604841470718384
98,0.13129737973213196,0.8774452209472656,0.31326815485954285,0.6716439127922058,0.12367905676364899,0.8766334056854248,0.36279764771461487,0.7994498610496521,0.9601241946220398,0.9609373211860657
99,0.12971042096614838,0.8711862564086914,0.3240118622779846,0.6877198219299316,0.12220370769500732,0.8892568349838257,0.36227288842201233,0.8030784726142883,0.9606653451919556,0.9615784287452698
100,0.12896300852298737,0.8943200707435608,0.3253093361854553,0.6848830580711365,0.12076234072446823,0.8977444767951965,0.38572874665260315,0.8116887211799622,0.9610593914985657,0.9629158973693848
101,0.12700805068016052,0.9031810164451599,0.3303877115249634,0.6761250495910645,0.11931262165307999,0.9008523225784302,0.38653525710105896,0.8141739368438721,0.9618426561355591,0.9634022116661072
102,0.12629245221614838,0.899924635887146,0.3313636779785156,0.6798666715621948,0.1178615540266037,0.9047333598136902,0.4099469780921936,0.8186300992965698,0.9620562791824341,0.9645407199859619
103,0.12433088570833206,0.9058571457862854,0.3494756519794464,0.6976959109306335,0.11644992232322693,0.9057307243347168,0.42680370807647705,0.822942852973938,0.9630436897277832,0.9652591943740845
104,0.12354817986488342,0.9016833305358887,0.3480185866355896,0.6828626990318298,0.1150778979063034,0.9087180495262146,0.42680370807647705,0.8242579698562622,0.963119626045227,0.9656128883361816
105,0.12133299559354782,0.9125142693519592,0.3577820360660553,0.7141785621643066,0.11374577134847641,0.9103938341140747,0.42685145139694214,0.8250129222869873,0.9643016457557678,0.9658339619636536
106,0.12134622782468796,0.9174678325653076,0.35607343912124634,0.6953257918357849,0.11244244128465652,0.9163680672645569,0.42664068937301636,0.8270947933197021,0.9644156098365784,0.9663645625114441
107,0.11891043931245804,0.9182316064834595,0.3608676493167877,0.7125061750411987,0.11117098480463028,0.9172729253768921,0.4329243004322052,0.8272783756256104,0.9652273654937744,0.9665635228157043
108,0.118593730032444,0.9213566184043884,0.3591139614582062,0.7132432460784912,0.10992483794689178,0.9163659811019897,0.4342483580112457,0.8279816508293152,0.9654741883277893,0.9666408896446228
109,0.11671256273984909,0.923145055770874,0.38083457946777344,0.7305517196655273,0.10875159502029419,0.9206679463386536,0.46418482065200806,0.8392676115036011,0.9666039943695068,0.968110978603363
110,0.11587129533290863,0.9074842929840088,0.39129769802093506,0.7451174259185791,0.10753916949033737,0.9246442317962646,0.46293333172798157,0.8400188088417053,0.9668698310852051,0.9684315323829651
111,0.11483205854892731,0.9279888868331909,0.3832671046257019,0.7378278970718384,0.10640067607164383,0.9328425526618958,0.4623787999153137,0.8433268070220947,0.9676293730735779,0.9693489670753479
112,0.11346764862537384,0.9363889098167419,0.3913644552230835,0.741887092590332,0.10527948290109634,0.9308938384056091,0.49097368121147156,0.8501524925231934,0.9682987332344055,0.970177948474884
113,0.11278952658176422,0.9224308729171753,0.4131351709365845,0.7839637398719788,0.10420054942369461,0.9332495331764221,0.4928302466869354,0.8528178930282593,0.9682939648628235,0.9706311225891113
114,0.11146930605173111,0.9318775534629822,0.40463563799858093,0.7623265385627747,0.10313547402620316,0.9424305558204651,0.49405890703201294,0.8578081727027893,0.9688826203346252,0.971581757068634
115,0.11046013236045837,0.9382602572441101,0.4099612236022949,0.774414598941803,0.10212136805057526,0.9395747780799866,0.49479004740715027,0.8573395609855652,0.9698652625083923,0.971515417098999
116,0.11008515954017639,0.9383611083030701,0.41548624634742737,0.771964430809021,0.1011749804019928,0.9403060078620911,0.5186859369277954,0.8686378002166748,0.97010737657547,0.9726760387420654
117,0.10867306590080261,0.9366055130958557,0.4252878427505493,0.7856316566467285,0.1002187579870224,0.9426657557487488,0.521207869052887,0.8717520833015442,0.9704871773719788,0.9731623530387878
118,0.10759428888559341,0.940207302570343,0.4305427670478821,0.791836678981781,0.0992673709988594,0.9474411010742188,0.520527720451355,0.8733375072479248,0.9712371826171875,0.9735602736473083
119,0.10703396797180176,0.9425081014633179,0.4298810660839081,0.7853404879570007,0.09838249534368515,0.953055202960968,0.5240481495857239,0.8714411854743958,0.9712182283401489,0.9742787480354309
120,0.10610972344875336,0.9403921365737915,0.43840649724006653,0.8162371516227722,0.09752599149942398,0.9579088687896729,0.5252209901809692,0.8751937747001648,0.9716834425926208,0.9749751091003418
121,0.10450934618711472,0.9503449201583862,0.43331676721572876,0.8131058216094971,0.09672031551599503,0.9490443468093872,0.5283092856407166,0.873292088508606,0.9725663661956787,0.9744224548339844
122,0.1039673313498497,0.9457605481147766,0.4482657313346863,0.8089855313301086,0.09589865058660507,0.9481226801872253,0.5332868695259094,0.8682988882064819,0.9727514982223511,0.9745882749557495
123,0.10336902737617493,0.9465170502662659,0.45214807987213135,0.8142000436782837,0.09498564898967743,0.9671958684921265,0.5279647707939148,0.87249755859375,0.9730933308601379,0.9760141372680664
124,0.102257639169693,0.9570295214653015,0.43983787298202515,0.8136205077171326,0.09419535100460052,0.962753415107727,0.5323054194450378,0.8748674392700195,0.9736202359199524,0.9759588837623596
125,0.1015789583325386,0.954189658164978,0.4604039192199707,0.838690996170044,0.09350524097681046,0.959538459777832,0.5368148684501648,0.8803665637969971,0.974284827709198,0.9760693907737732
126,0.10095448046922684,0.9517117738723755,0.46586063504219055,0.8333476185798645,0.09273261576890945,0.9640080332756042,0.539973258972168,0.885940670967102,0.9743418097496033,0.9767878651618958
127,0.1004759818315506,0.9513052105903625,0.4636431336402893,0.8305983543395996,0.09195335954427719,0.9666981101036072,0.5396648645401001,0.8868544101715088,0.9743560552597046,0.9770863056182861
128,0.09990916401147842,0.9594901204109192,0.46309223771095276,0.8335700035095215,0.09130486845970154,0.9639760851860046,0.5465437173843384,0.8924298882484436,0.9750158786773682,0.9772742390632629
129,0.09853483736515045,0.9577102661132812,0.47149786353111267,0.8433521389961243,0.0906972885131836,0.9615873098373413,0.547042191028595,0.891776442527771,0.9753814339637756,0.9770641922950745
130,0.09832282364368439,0.957041323184967,0.4686448872089386,0.8084656000137329,0.08993091434240341,0.9644884467124939,0.546333909034729,0.8924795389175415,0.9750776290893555,0.9773184657096863
131,0.09740078449249268,0.9560747742652893,0.4754141867160797,0.8371798992156982,0.0892280861735344,0.9678596258163452,0.5462353229522705,0.8939244151115417,0.9754336476325989,0.9777937531471252
132,0.09664832800626755,0.9621571898460388,0.4735677242279053,0.8486770987510681,0.08860910683870316,0.9651589393615723,0.5467394590377808,0.8931651711463928,0.9759843349456787,0.97752845287323
133,0.0962495282292366,0.9618637561798096,0.4785486161708832,0.8450884222984314,0.08813982456922531,0.962186336517334,0.5485748648643494,0.893244743347168,0.9763118624687195,0.9774400591850281
134,0.09498316794633865,0.9561454653739929,0.4932577311992645,0.8384596705436707,0.0872720256447792,0.9681761264801025,0.5462857484817505,0.8941293954849243,0.9764020442962646,0.9778600931167603
135,0.09471409022808075,0.9657101035118103,0.48190397024154663,0.8312275409698486,0.0866304412484169,0.9689974188804626,0.5459386706352234,0.8942760825157166,0.9766916632652283,0.9779374599456787
136,0.09415880590677261,0.9691351056098938,0.4798696041107178,0.8419076204299927,0.0860985517501831,0.965715765953064,0.5552732348442078,0.8946059346199036,0.977061927318573,0.978136420249939
137,0.09354241192340851,0.956885814666748,0.4902077317237854,0.8212831020355225,0.08571457862854004,0.963514506816864,0.5693074464797974,0.8996502757072449,0.9769147634506226,0.9785564541816711
138,0.09300896525382996,0.9577662348747253,0.4996894896030426,0.8290345668792725,0.08482175320386887,0.9691669344902039,0.5637998580932617,0.897141695022583,0.976891040802002,0.9787554144859314
139,0.0922391265630722,0.969253420829773,0.4923930764198303,0.8449507355690002,0.08427288383245468,0.9723067283630371,0.563614547252655,0.8984603881835938,0.9776790142059326,0.9792307019233704
140,0.09113910049200058,0.9730874300003052,0.4852558970451355,0.83966064453125,0.08384250849485397,0.9655264019966125,0.5653789639472961,0.8967171907424927,0.9779781103134155,0.9785011410713196
141,0.09117908030748367,0.9657796621322632,0.5021075010299683,0.8179736733436584,0.08350720256567001,0.9648362398147583,0.5783559083938599,0.9015228748321533,0.9778974056243896,0.9789211750030518
142,0.09104776382446289,0.9628396034240723,0.507368266582489,0.814970850944519,0.0826413556933403,0.970810055732727,0.5645616054534912,0.8984780311584473,0.9779068827629089,0.9791422486305237
143,0.08973613381385803,0.9703692197799683,0.49818098545074463,0.8274043202400208,0.082096628844738,0.9747424721717834,0.5640056729316711,0.899989902973175,0.9784765243530273,0.9797059893608093
144,0.08938343077898026,0.9735234975814819,0.5011082291603088,0.8608554601669312,0.08165287971496582,0.9702311158180237,0.5776219964027405,0.9034634828567505,0.9788468480110168,0.9796286225318909
145,0.08889022469520569,0.9699393510818481,0.5066004991531372,0.8244681358337402,0.08147154003381729,0.966387152671814,0.5842179656028748,0.9081196188926697,0.9786379337310791,0.9797612428665161
146,0.08838272839784622,0.9638715386390686,0.517967939376831,0.8293194770812988,0.08058654516935349,0.9744277596473694,0.5768164992332458,0.9048662185668945,0.9785572290420532,0.9801923036575317
147,0.08793336898088455,0.9733147621154785,0.5121516585350037,0.8057367205619812,0.08008428663015366,0.9752574563026428,0.5764458775520325,0.9049833416938782,0.9791743755340576,0.9802586436271667
148,0.08751942217350006,0.9752722978591919,0.505912184715271,0.8265814781188965,0.07976006716489792,0.9711665511131287,0.5805062651634216,0.9066935181617737,0.979316771030426,0.9801923036575317
149,0.086731918156147,0.9717544913291931,0.5178399682044983,0.8168081045150757,0.07940548658370972,0.9703387022018433,0.5921770334243774,0.9107456803321838,0.9794164896011353,0.9806123375892639
150,0.08636166900396347,0.968123197555542,0.5239160060882568,0.8300087451934814,0.07873117923736572,0.9753889441490173,0.579196572303772,0.9076133966445923,0.979407012462616,0.9805902242660522
151,0.08597797155380249,0.9776078462600708,0.5083236694335938,0.8234502077102661,0.07832504063844681,0.9735304713249207,0.5882536768913269,0.9080533981323242,0.9796110987663269,0.9806676506996155
152,0.08543775230646133,0.9724447727203369,0.5225293040275574,0.8320813179016113,0.07823600620031357,0.9682958722114563,0.6117674708366394,0.9135713577270508,0.9799671769142151,0.9811539649963379
