iteration,train_loss,train_precision,train_recall,train_F1,test_loss,test_precision,test_recall,test_F1,train_accuracy,test_accuracy
40,0.3054955005645752,0.021267063915729523,0.007904506288468838,0.34515488147735596,0.29641854763031006,0.20737631618976593,0.005205217283219099,0.2508516013622284,0.9239321351051331,0.9242953658103943
41,0.2969031035900116,0.02544054388999939,0.004608794581145048,0.25038570165634155,0.2885364294052124,0.22108541429042816,0.003868542378768325,0.21316221356391907,0.9236568212509155,0.9244058728218079
42,0.28899723291397095,0.03498910740017891,0.00344122014939785,0.21078898012638092,0.28131115436553955,0.2682889699935913,0.0035006871912628412,0.1896982491016388,0.92375648021698,0.9244943261146545
43,0.28174537420272827,0.0431075356900692,0.0032077052164822817,0.19724418222904205,0.27470704913139343,0.32477009296417236,0.0029078074730932713,0.18295787274837494,0.9240270853042603,0.9245827198028564
44,0.27511200308799744,0.06019643694162369,0.0024176547303795815,0.1738666445016861,0.26868653297424316,0.30916666984558105,0.002866036258637905,0.18645521998405457,0.9240365624427795,0.9247374534606934
45,0.26906004548072815,0.06452158838510513,0.0023206486366689205,0.17434275150299072,0.26321107149124146,0.30499494075775146,0.0029037650674581528,0.19705593585968018,0.9241600036621094,0.92482590675354
46,0.26355159282684326,0.08193571865558624,0.002378652337938547,0.18480916321277618,0.2582418918609619,0.4421656131744385,0.005692996084690094,0.3731575310230255,0.9241552352905273,0.9253122806549072
47,0.2585484981536865,0.12072031944990158,0.005137828644365072,0.36647263169288635,0.2537403702735901,0.4295139014720917,0.008763846009969711,0.4572734236717224,0.9247201681137085,0.9254006743431091
48,0.2540126442909241,0.11878301203250885,0.00775749608874321,0.4432039260864258,0.2496684044599533,0.3985794186592102,0.010019672103226185,0.45808082818984985,0.9248530864715576,0.9249696135520935
49,0.24990662932395935,0.11225859075784683,0.008735558949410915,0.44662654399871826,0.2459888756275177,0.36615002155303955,0.010869917459785938,0.4452555179595947,0.9245539903640747,0.9243285059928894
50,0.24619384109973907,0.10332618653774261,0.009559611789882183,0.4347236156463623,0.24266581237316132,0.3522610068321228,0.011155577376484871,0.43751460313796997,0.9239084124565125,0.9239526987075806
51,0.24283871054649353,0.09991040080785751,0.009875131770968437,0.4310116767883301,0.23966483771800995,0.4095785617828369,0.013870698399841785,0.5312520265579224,0.9235143661499023,0.9241516590118408
52,0.23980717360973358,0.11857974529266357,0.012449796311557293,0.5338464379310608,0.23695333302021027,0.3928054869174957,0.01391246821731329,0.5186035633087158,0.9237802028656006,0.9237979650497437
53,0.23706665635108948,0.11337147653102875,0.012513800524175167,0.5210227370262146,0.23450051248073578,0.4100463390350342,0.01524644996970892,0.5533171892166138,0.9234052300453186,0.923963725566864
54,0.2345864325761795,0.11824158579111099,0.013648873195052147,0.5546342134475708,0.23227770626544952,0.4092930853366852,0.01553884707391262,0.5569632053375244,0.9235571026802063,0.9239195585250854
55,0.23233768343925476,0.16601982712745667,0.013984895311295986,0.5610853433609009,0.2302585244178772,0.407140851020813,0.01553884707391262,0.555151104927063,0.923547625541687,0.9238753318786621
56,0.23029367625713348,0.20688587427139282,0.013968893326818943,0.5597736835479736,0.2284194678068161,0.4092930853366852,0.01553884707391262,0.5569632053375244,0.9235286116600037,0.9239195585250854
57,0.2284306287765503,0.20792196691036224,0.013952893204987049,0.5613099336624146,0.2267410010099411,0.4183674454689026,0.01553884707391262,0.5644614696502686,0.9235761165618896,0.924096405506134
58,0.2267286330461502,0.42645251750946045,0.013952893204987049,0.5699554681777954,0.22520811855793,0.4013533592224121,0.01399331633001566,0.5264229774475098,0.9237897396087646,0.9239748120307922
59,0.22517292201519012,0.4108632206916809,0.012512801215052605,0.5314012765884399,0.22380878031253815,0.4285562038421631,0.013703613542020321,0.541327953338623,0.9237042665481567,0.9244832396507263
60,0.22375233471393585,0.44124549627304077,0.012400793842971325,0.5511171221733093,0.2225288599729538,0.4445021152496338,0.012868192046880722,0.5359114408493042,0.9242549538612366,0.9249253869056702
61,0.22245414555072784,0.4434908330440521,0.01141023077070713,0.5290305018424988,0.22134840488433838,0.47917383909225464,0.011743067763745785,0.5261849761009216,0.9244732856750488,0.9255333542823792
62,0.22125980257987976,0.46922463178634644,0.01032716128975153,0.5149623155593872,0.22024820744991302,0.5313906669616699,0.011205432936549187,0.53594970703125,0.9250619411468506,0.92609703540802
63,0.22015032172203064,0.5389994382858276,0.010073645040392876,0.5402839183807373,0.21921667456626892,0.5638022422790527,0.010266256518661976,0.5253920555114746,0.9257787466049194,0.9263181090354919
64,0.2191135287284851,0.5918669700622559,0.009356599301099777,0.5437200665473938,0.21824896335601807,0.7131766080856323,0.009775782935321331,0.5591678619384766,0.9261205792427063,0.927113950252533
65,0.2181435376405716,0.7513251304626465,0.008982575498521328,0.5767268538475037,0.21734313666820526,0.767600417137146,0.009488776326179504,0.5739508271217346,0.9267946481704712,0.9274566173553467
66,0.21723729372024536,0.7885620594024658,0.008574048988521099,0.5790307521820068,0.2164970338344574,0.7834174036979675,0.009042767807841301,0.5673493146896362,0.9270225167274475,0.9274676442146301
67,0.21639150381088257,0.8056970834732056,0.008185523562133312,0.5737204551696777,0.215706005692482,0.7775689363479614,0.00900234468281269,0.5688356757164001,0.9270462393760681,0.9274897575378418
68,0.2156001180410385,0.7896387577056885,0.008170022629201412,0.5746492743492126,0.214962437748909,0.7046953439712524,0.00916942860931158,0.57280433177948,0.9270557165145874,0.9273902773857117
69,0.2148543894290924,0.7231033444404602,0.008234026841819286,0.5738219022750854,0.21425823867321014,0.6734766960144043,0.00916942860931158,0.5661335587501526,0.9269655346870422,0.9272797703742981
70,0.2141454666852951,0.6832595467567444,0.008234026841819286,0.5661919116973877,0.21358798444271088,0.6639230251312256,0.009628910571336746,0.586586594581604,0.9268373847007751,0.9272686839103699
71,0.21346785128116608,0.658405065536499,0.008570048958063126,0.5785884857177734,0.21294982731342316,0.6761677265167236,0.01071091741323471,0.6331819295883179,0.9267566800117493,0.9274123907089233
72,0.21282009780406952,0.6714096069335938,0.009636116214096546,0.6297292113304138,0.21234378218650818,0.673564076423645,0.012247015722095966,0.6817772388458252,0.9269275665283203,0.9275560975074768
73,0.21220308542251587,0.6767125725746155,0.01094220019876957,0.6789535880088806,0.21176907420158386,0.6493825316429138,0.013079741969704628,0.6931626796722412,0.9270984530448914,0.9274676442146301
74,0.21161703765392303,0.6555441617965698,0.011757751926779747,0.6946201324462891,0.2112225592136383,0.6246882081031799,0.014369256794452667,0.7085444331169128,0.9270414710044861,0.9273681640625
75,0.21105976402759552,0.6397242546081543,0.012857822701334953,0.7146623730659485,0.21069954335689545,0.6152174472808838,0.01490823831409216,0.7132878303527832,0.9270319938659668,0.9273129105567932
76,0.21052728593349457,0.6323239207267761,0.013314352370798588,0.7204920053482056,0.21019577980041504,0.6153267025947571,0.014782924205064774,0.7097146511077881,0.9270082712173462,0.9272686839103699
77,0.21001575887203217,0.6313652992248535,0.013358854688704014,0.7198212146759033,0.20970897376537323,0.6107169389724731,0.014611798338592052,0.7016943693161011,0.9269797801971436,0.927180290222168
78,0.20952287316322327,0.6317653059959412,0.013244346715509892,0.7165193557739258,0.20923879742622375,0.6166596412658691,0.014402942731976509,0.7000662088394165,0.926960825920105,0.9272024035453796
79,0.20904792845249176,0.6328473091125488,0.01297282986342907,0.7096914052963257,0.208785742521286,0.6253831386566162,0.012942302040755749,0.6653201580047607,0.9269275665283203,0.927113950252533
80,0.20859086513519287,0.637151837348938,0.011806255206465721,0.6761331558227539,0.2083497792482376,0.6161669492721558,0.011187916621565819,0.5997450351715088,0.9267946481704712,0.9269039630889893
81,0.20815086364746094,0.6258537769317627,0.010065143927931786,0.6051287651062012,0.20792922377586365,0.6506677865982056,0.010899560526013374,0.6025415658950806,0.9265382885932922,0.9270697236061096
82,0.207725390791893,0.6593167781829834,0.009862630628049374,0.6112039685249329,0.20752103626728058,0.6575280427932739,0.01081871334463358,0.6042922735214233,0.9266902208328247,0.927113950252533
83,0.20731070637702942,0.44610118865966797,0.009831628762185574,0.6159502267837524,0.20712213218212128,0.6627155542373657,0.010694747790694237,0.6040219068527222,0.9267661571502686,0.9271692037582397
84,0.20690350234508514,0.4459218978881836,0.009608615189790726,0.6071316003799438,0.2067311704158783,0.6570822596549988,0.010694747790694237,0.6039865612983704,0.9267614483833313,0.9271692037582397
85,0.20650239288806915,0.44470155239105225,0.009593114256858826,0.6075549721717834,0.2063482254743576,0.7677459716796875,0.013666163198649883,0.5591616034507751,0.9267709255218506,0.9277440309524536
86,0.20610812306404114,0.58561110496521,0.01255135890096426,0.5719929933547974,0.20597359538078308,0.778937578201294,0.015880031511187553,0.6125206351280212,0.9274497628211975,0.9281419515609741
87,0.20572170615196228,0.5896590352058411,0.014391477219760418,0.6187911033630371,0.20560622215270996,0.7776805758476257,0.015880031511187553,0.6123062968254089,0.9277963042259216,0.9281419515609741
88,0.20534291863441467,0.5870975255966187,0.014407477341592312,0.6175119876861572,0.2052440047264099,0.7709558606147766,0.015921803191304207,0.609612762928009,0.927767813205719,0.9280756115913391
89,0.2049703299999237,0.5818101167678833,0.014423479326069355,0.6141000986099243,0.20488537847995758,0.7700388431549072,0.015921803191304207,0.609104335308075,0.9276918768882751,0.9280645251274109
90,0.20460253953933716,0.5820435881614685,0.014361475594341755,0.6132870316505432,0.20452986657619476,0.7708528637886047,0.015921803191304207,0.6096120476722717,0.9276871085166931,0.9280756115913391
91,0.20423904061317444,0.582611083984375,0.014361475594341755,0.6137236952781677,0.20417767763137817,0.7699518203735352,0.015758760273456573,0.6065608263015747,0.9276965856552124,0.928042471408844
92,0.20387953519821167,0.582626223564148,0.01429947093129158,0.6126890778541565,0.20382891595363617,0.775690495967865,0.015718337148427963,0.6092768311500549,0.9276871085166931,0.9281087517738342
93,0.2035236656665802,0.5841227173805237,0.01428396999835968,0.613627552986145,0.20348314940929413,0.8324110507965088,0.017911318689584732,0.5573458671569824,0.9277108311653137,0.9286061525344849
94,0.20317049324512482,0.668644905090332,0.016344411298632622,0.5642645955085754,0.2031402885913849,0.831638753414154,0.017827779054641724,0.5558358430862427,0.9282520413398743,0.9285840392112732
95,0.20281963050365448,0.6670085191726685,0.016168396919965744,0.5605854988098145,0.20280076563358307,0.8289022445678711,0.017827779054641724,0.554306149482727,0.928195059299469,0.9285398721694946
96,0.20247134566307068,0.6644742488861084,0.016168396919965744,0.5587819814682007,0.20246492326259613,0.827934205532074,0.017868200317025185,0.5541820526123047,0.9281428456306458,0.9285287857055664
97,0.20212607085704803,0.6643608808517456,0.016183897852897644,0.5588953495025635,0.20213255286216736,0.8273065090179443,0.017868200317025185,0.5537981390953064,0.9281428456306458,0.928517758846283
98,0.2017836570739746,0.664871096611023,0.016183897852897644,0.5592206716537476,0.20180293917655945,0.8615480661392212,0.020265499129891396,0.5285893082618713,0.928152322769165,0.9289930462837219
99,0.20144344866275787,0.7208573818206787,0.018274493515491486,0.5307809710502625,0.2014753520488739,0.8848283886909485,0.022474264726042747,0.5069852471351624,0.928665041923523,0.9294904470443726
100,0.20110468566417694,0.7594242691993713,0.020291298627853394,0.5097332000732422,0.2011493742465973,0.8852338790893555,0.022555112838745117,0.5078362822532654,0.929172933101654,0.9295125603675842
101,0.20076708495616913,0.7595706582069397,0.020353302359580994,0.5103587508201599,0.20082508027553558,0.8876432776451111,0.022555112838745117,0.5091281533241272,0.9291871786117554,0.929567813873291
102,0.2004307359457016,0.7601056098937988,0.020353302359580994,0.5106896758079529,0.20050236582756042,0.8882363438606262,0.022555112838745117,0.5094013810157776,0.9292014241218567,0.9295788407325745
103,0.2000957578420639,0.7606467008590698,0.020353302359580994,0.5110225677490234,0.20018087327480316,0.9038537740707397,0.02464423142373562,0.4925540089607239,0.929215669631958,0.9300541877746582
104,0.19976210594177246,0.900295078754425,0.022289516404271126,0.4950113594532013,0.19986002147197723,0.8952927589416504,0.02464423142373562,0.49222785234451294,0.9297283887863159,0.93004310131073
105,0.1994294375181198,0.8967710137367249,0.022289516404271126,0.4948727488517761,0.19953927397727966,0.8922938704490662,0.02464423142373562,0.491959810256958,0.9297236204147339,0.9300320744514465
106,0.19909732043743134,0.8915147185325623,0.02230551838874817,0.49433448910713196,0.19921836256980896,0.8889455199241638,0.02460380643606186,0.4913286566734314,0.9296951293945312,0.9300099611282349
107,0.19876553118228912,0.8901534676551819,0.02229001745581627,0.49406591057777405,0.1988973319530487,0.8880684971809387,0.02466421201825142,0.4925794303417206,0.929685652256012,0.9299988746643066
108,0.1984340101480484,0.8868457078933716,0.022346841171383858,0.4946514666080475,0.198576420545578,0.8929668664932251,0.027122585102915764,0.4844818711280823,0.9296666383743286,0.9304189085960388
109,0.19810278713703156,0.8942219018936157,0.024669721722602844,0.48868778347969055,0.19825589656829834,0.8892359733581543,0.02741498313844204,0.48646143078804016,0.9301413893699646,0.9304631352424622
110,0.1977718472480774,0.8934458494186401,0.024861734360456467,0.4908968508243561,0.19793573021888733,0.8849279284477234,0.02741498313844204,0.48638010025024414,0.9302173256874084,0.9304631352424622
111,0.19744092226028442,0.8895073533058167,0.024861734360456467,0.49075064063072205,0.19761574268341064,0.8770121335983276,0.02741498313844204,0.4867551326751709,0.9302125573158264,0.9304962754249573
112,0.19710959494113922,0.8860086798667908,0.02487773634493351,0.491842120885849,0.19729560613632202,0.8848752975463867,0.02974214032292366,0.47843775153160095,0.9302743077278137,0.9309605360031128
113,0.19677764177322388,0.8945601582527161,0.027088750153779984,0.4852009415626526,0.19697508215904236,0.8768531084060669,0.02974214032292366,0.4775746762752533,0.9307774901390076,0.9309163093566895
114,0.19644497334957123,0.8848727345466614,0.027126634493470192,0.4848434031009674,0.19665393233299255,0.8649637699127197,0.02974214032292366,0.47691482305526733,0.9307299852371216,0.9308831691741943
115,0.1961115598678589,0.8819557428359985,0.027142634615302086,0.4848659336566925,0.19633173942565918,0.8587226867675781,0.02974214032292366,0.4763627052307129,0.9307299852371216,0.9308500289916992
116,0.1957772672176361,0.8787055015563965,0.027142634615302086,0.4847695529460907,0.1960080862045288,0.8587687611579895,0.02966129407286644,0.475951611995697,0.9307252764701843,0.930838942527771
117,0.1954418569803238,0.8737974762916565,0.026972124353051186,0.4829675853252411,0.195682555437088,0.8815004825592041,0.034597549587488174,0.46878671646118164,0.9306493401527405,0.9317895174026489
118,0.19510501623153687,0.8936278820037842,0.031590063124895096,0.47705161571502686,0.19535502791404724,0.8802531957626343,0.034645743668079376,0.4692372977733612,0.9316747188568115,0.9317895174026489
119,0.1947665512561798,0.8898780941963196,0.03162672370672226,0.4771774411201477,0.19502562284469604,0.8776876330375671,0.034645743668079376,0.46921083331108093,0.9316557049751282,0.9317895174026489
120,0.19442635774612427,0.8902685642242432,0.03162672370672226,0.47796276211738586,0.19469450414180756,0.8761702179908752,0.034645743668079376,0.4690478444099426,0.9317173957824707,0.9317784905433655
121,0.19408439099788666,0.8890705704689026,0.03162672370672226,0.4778863191604614,0.19436171650886536,0.8761702179908752,0.034645743668079376,0.4690478444099426,0.9317126870155334,0.9317784905433655
122,0.19374045729637146,0.8890753388404846,0.03162672370672226,0.4781317710876465,0.19402721524238586,0.8761702179908752,0.034645743668079376,0.4690478444099426,0.931731641292572,0.9317784905433655
123,0.19339433312416077,0.8896440267562866,0.03162672370672226,0.47844868898391724,0.19369089603424072,0.8761702179908752,0.034645743668079376,0.4690478444099426,0.9317553639411926,0.9317784905433655
124,0.19304578006267548,0.8897929787635803,0.031664878129959106,0.478988379240036,0.19335246086120605,0.8733415007591248,0.034645743668079376,0.46874329447746277,0.9317649006843567,0.9317563772201538
125,0.1926947385072708,0.8866124749183655,0.031664878129959106,0.4786494970321655,0.19301177561283112,0.8838964104652405,0.03744259104132652,0.4699743986129761,0.9317411780357361,0.932242751121521
126,0.19234110414981842,0.8956446647644043,0.03434344753623009,0.4808175265789032,0.19266842305660248,0.8807051777839661,0.03754341974854469,0.47088202834129333,0.9322538375854492,0.932242751121521
127,0.19198477268218994,0.8933620452880859,0.03440327197313309,0.4814441204071045,0.19232209026813507,0.8771784901618958,0.03754341974854469,0.4704728126525879,0.9322586059570312,0.9322095513343811
128,0.19162563979625702,0.8917794227600098,0.03440327197313309,0.48126423358917236,0.19197238981723785,0.8709364533424377,0.03754341974854469,0.4698958396911621,0.9322443604469299,0.9321653842926025
129,0.19126342236995697,0.8865227103233337,0.03443992882966995,0.48120251297950745,0.1916191577911377,0.8702968955039978,0.03754341974854469,0.4700280725955963,0.9322158694267273,0.932176411151886
130,0.19089806079864502,0.8867345452308655,0.03443992882966995,0.4813196659088135,0.19126226007938385,0.8702968955039978,0.03754341974854469,0.4700280725955963,0.9322253465652466,0.932176411151886
131,0.19052936136722565,0.8867345452308655,0.03443992882966995,0.4813196659088135,0.1909017711877823,0.8692465424537659,0.03754341974854469,0.47002288699150085,0.9322253465652466,0.932176411151886
132,0.19015729427337646,0.8845159411430359,0.03443992882966995,0.481071799993515,0.1905377358198166,0.867584228515625,0.03759383410215378,0.4704664647579193,0.932206392288208,0.932176411151886
133,0.18978169560432434,0.881099283695221,0.03443992882966995,0.4807142913341522,0.19017016887664795,0.8677145838737488,0.03759383410215378,0.4711271822452545,0.9321826100349426,0.9322316646575928
134,0.1894024759531021,0.8785987496376038,0.03443992882966995,0.48092320561408997,0.18979904055595398,0.8628935217857361,0.03759383410215378,0.47077012062072754,0.932201623916626,0.9322206377983093
135,0.18901950120925903,0.8754191398620605,0.03443992882966995,0.4806500971317291,0.18942421674728394,0.8557193279266357,0.03759383410215378,0.47001421451568604,0.9321873784065247,0.9321653842926025
136,0.18863265216350555,0.8746747970581055,0.034362420439720154,0.4801102578639984,0.18904557824134827,0.8634733557701111,0.040184199810028076,0.4686012268066406,0.932158887386322,0.9326295852661133
137,0.1882418990135193,0.881336510181427,0.036913443356752396,0.4803733229637146,0.18866293132305145,0.8704872131347656,0.0426904670894146,0.46661144495010376,0.9326573610305786,0.9330938458442688
138,0.18784715235233307,0.8875898122787476,0.03944188728928566,0.48034581542015076,0.18827612698078156,0.8690940737724304,0.0426904670894146,0.4664364159107208,0.9331510663032532,0.9330828189849854
139,0.18744835257530212,0.8857814073562622,0.03944188728928566,0.48015183210372925,0.18788501620292664,0.8690940737724304,0.0426904670894146,0.4664364159107208,0.9331368207931519,0.9330828189849854
140,0.1870454102754593,0.8853270411491394,0.03944188728928566,0.48009827733039856,0.18748952448368073,0.8682476282119751,0.0426904670894146,0.4659776985645294,0.9331320524215698,0.933038592338562
141,0.18663835525512695,0.8836731314659119,0.039462294429540634,0.4798519015312195,0.18708966672420502,0.873530387878418,0.04524492844939232,0.4868512451648712,0.9330940842628479,0.9335912466049194
142,0.18622717261314392,0.8886538147926331,0.04153348132967949,0.49907639622688293,0.18668565154075623,0.8819072842597961,0.048052236437797546,0.48664864897727966,0.9336447715759277,0.9340776205062866
143,0.18581204116344452,0.893595814704895,0.04425285756587982,0.49958115816116333,0.18627768754959106,0.8761729001998901,0.048052236437797546,0.4857232868671417,0.9341431856155396,0.9340001940727234
144,0.1853930950164795,0.8922096490859985,0.04425285756587982,0.4992024600505829,0.18586613237857819,0.8768761157989502,0.04956463724374771,0.4977042078971863,0.9341099858283997,0.9342986345291138
145,0.18497061729431152,0.8933360576629639,0.04552488029003143,0.5104781985282898,0.18545128405094147,0.8846074938774109,0.053897831588983536,0.5081855654716492,0.9344043135643005,0.9350613355636597
146,0.18454493582248688,0.9007396697998047,0.04959611967206001,0.5216245055198669,0.1850334107875824,0.8850705623626709,0.053897831588983536,0.5080959796905518,0.9352113008499146,0.9350503087043762
147,0.1841164082288742,0.9000462293624878,0.04959611967206001,0.5212497711181641,0.18461287021636963,0.8925909996032715,0.05768434330821037,0.5123703479766846,0.9351685643196106,0.9357134699821472
148,0.18368540704250336,0.9063469171524048,0.053326502442359924,0.526935338973999,0.18418987095355988,0.8921651840209961,0.05768434330821037,0.5122284889221191,0.9358901381492615,0.9357024431228638
149,0.18325230479240417,0.9049714207649231,0.053326502442359924,0.5266796350479126,0.1837647557258606,0.8904861807823181,0.05768434330821037,0.5121286511421204,0.9358711242675781,0.9357024431228638
150,0.18281744420528412,0.903754711151123,0.053326502442359924,0.526517391204834,0.1833377480506897,0.9038249254226685,0.06394604593515396,0.534402072429657,0.9358616471290588,0.9368630647659302
151,0.18238107860088348,0.9155938625335693,0.05886778235435486,0.5471504926681519,0.18290913105010986,0.902008056640625,0.06394604593515396,0.5338667631149292,0.9370532035827637,0.9368188381195068
152,0.18194353580474854,0.9132157564163208,0.05890566483139992,0.5465766191482544,0.1824791431427002,0.8997527360916138,0.06394604593515396,0.5337111949920654,0.9369914531707764,0.9368078112602234
