iteration,train_loss,train_precision,train_recall,train_F1,test_loss,test_precision,test_recall,test_F1,train_accuracy,test_accuracy
131,0.3304004669189453,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.3285073935985565,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
132,0.32890933752059937,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.32704663276672363,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
133,0.32744666934013367,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.32561349868774414,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
134,0.3260115683078766,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.3242073655128479,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
135,0.32460343837738037,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.3228273391723633,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
136,0.3232215642929077,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.3214728534221649,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
137,0.32186517119407654,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.32014328241348267,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
138,0.3205336928367615,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.3188379406929016,0.2110091745853424,0.017543859779834747,0.30807438492774963,0.9184444546699524,0.9188570976257324
139,0.3192264139652252,0.21394799649715424,0.01587301678955555,0.3113251030445099,0.3175562024116516,0.19908256828784943,0.008771929889917374,0.569553792476654,0.9184444546699524,0.9245606064796448
140,0.3179428279399872,0.20173364877700806,0.007936508394777775,0.5749579071998596,0.3162974715232849,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241124987602234,0.9245938062667847
141,0.31668221950531006,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.31506112217903137,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
