iteration,train_loss,test_loss,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_F1,test_F1
1,0.701317310333252,0.695955216884613,0.08240526914596558,0.08166243135929108,0.07489018887281418,0.07463868707418442,0.9973040223121643,0.9990336298942566,0.16482536494731903,0.18212676048278809
2,0.6959322690963745,0.6913645267486572,0.08111405372619629,0.08134187757968903,0.07500496506690979,0.07467970997095108,0.9986517429351807,0.9990336298942566,0.16514469683170319,0.18217326700687408
3,0.6913466453552246,0.6868869066238403,0.08086720108985901,0.08093290776014328,0.07503797858953476,0.07474420964717865,0.9986247420310974,0.9989592432975769,0.1651771366596222,0.18227481842041016
4,0.6868780255317688,0.6824215650558472,0.08044945448637009,0.08206035196781158,0.07509373873472214,0.07489315420389175,0.9986240267753601,0.9989592432975769,0.16525840759277344,0.18255220353603363
5,0.6824128031730652,0.6778959035873413,0.08152230829000473,0.08636011928319931,0.07521840929985046,0.07518285512924194,0.9985430836677551,0.9980052709579468,0.1654551923274994,0.1830383986234665
6,0.6779053807258606,0.6730636954307556,0.0858706682920456,0.09007405489683151,0.07547964155673981,0.07551080733537674,0.9980936646461487,0.9976624846458435,0.16585902869701385,0.1836138218641281
7,0.673078179359436,0.6678088307380676,0.08927435427904129,0.09492649137973785,0.07581944763660431,0.07585711032152176,0.9980666637420654,0.9941549301147461,0.1663914918899536,0.1839887499809265
8,0.6678475141525269,0.6622597575187683,0.09364170581102371,0.10265281051397324,0.076080821454525,0.07659050077199936,0.9951967597007751,0.993613064289093,0.166606143116951,0.1854245811700821
9,0.662284791469574,0.6555903553962708,0.10131780058145523,0.11464574187994003,0.07677920162677765,0.07735269516706467,0.9947553277015686,0.9842157363891602,0.16778475046157837,0.18651598691940308
10,0.6556215882301331,0.6485816240310669,0.11334225535392761,0.1278766393661499,0.07761542499065399,0.0786358192563057,0.990148663520813,0.9728143215179443,0.1688954085111618,0.18956148624420166
11,0.6486415266990662,0.6408895254135132,0.12635411322116852,0.14630264043807983,0.07870568335056305,0.07996434718370438,0.9756146669387817,0.9657354354858398,0.17102952301502228,0.19122374057769775
12,0.6409708857536316,0.6325265765190125,0.1440371423959732,0.16971372067928314,0.07987099140882492,0.08213876932859421,0.9699658751487732,0.953853964805603,0.17242510616779327,0.19575738906860352
13,0.6326431035995483,0.6228870153427124,0.1679246574640274,0.19867359101772308,0.08202772587537766,0.08460156619548798,0.9593650698661804,0.917573094367981,0.17494265735149384,0.20225390791893005
14,0.6230629682540894,0.6127686500549316,0.19681088626384735,0.23190008103847504,0.08432894200086594,0.08349805325269699,0.9355377554893494,0.864779531955719,0.17895235121250153,0.20415697991847992
15,0.6129647493362427,0.6014530658721924,0.23068633675575256,0.2765778601169586,0.0835498571395874,0.07999038696289062,0.8887395262718201,0.8381743431091309,0.17923998832702637,0.19990728795528412
16,0.6016860008239746,0.5885445475578308,0.2743740975856781,0.32499170303344727,0.08016228675842285,0.08109107613563538,0.8575690388679504,0.7780957221984863,0.17713941633701324,0.20454910397529602
17,0.5888033509254456,0.573529064655304,0.3239055573940277,0.3801923394203186,0.08209551870822906,0.08252006769180298,0.8058674335479736,0.7224209308624268,0.1819314956665039,0.21277564764022827
18,0.5738296508789062,0.5576401948928833,0.37796100974082947,0.438510000705719,0.08335606753826141,0.0756833627820015,0.737410306930542,0.6410216689109802,0.18897712230682373,0.21423682570457458
19,0.5580026507377625,0.5400822758674622,0.43617022037506104,0.5038576126098633,0.07698361575603485,0.06673618406057358,0.6431402564048767,0.5587123036384583,0.18985143303871155,0.20741890370845795
20,0.5404932498931885,0.5210373401641846,0.5020174980163574,0.5686415433883667,0.0675598606467247,0.06707272678613663,0.5585850477218628,0.48687252402305603,0.18067359924316406,0.23013576865196228
21,0.5214483737945557,0.5006288290023804,0.5661416053771973,0.6295899152755737,0.06774620711803436,0.0626269280910492,0.4847375750541687,0.39262545108795166,0.188407301902771,0.22926422953605652
22,0.5010278224945068,0.47845885157585144,0.6280962824821472,0.6865701079368591,0.06374593079090118,0.05670168995857239,0.4006946384906769,0.31889525055885315,0.1921861320734024,0.22039727866649628
23,0.4789044260978699,0.4560982286930084,0.6850237846374512,0.7330938577651978,0.056490764021873474,0.05128951370716095,0.3292863667011261,0.27072852849960327,0.19434937834739685,0.22638122737407684
24,0.45654839277267456,0.4325309693813324,0.7314743399620056,0.7755830883979797,0.05150942504405975,0.04293409362435341,0.2713901102542877,0.19465871155261993,0.18926852941513062,0.2246658354997635
25,0.4329829216003418,0.40954887866973877,0.7742933630943298,0.8124903440475464,0.043804530054330826,0.04391714558005333,0.20434659719467163,0.1507568210363388,0.1681203842163086,0.25607526302337646
26,0.41003498435020447,0.38634005188941956,0.8103145360946655,0.8437492847442627,0.044184863567352295,0.04309900104999542,0.15426719188690186,0.11922761052846909,0.2002362757921219,0.23355330526828766
27,0.38682812452316284,0.3639822006225586,0.8423386216163635,0.8658118844032288,0.043447915464639664,0.0376913920044899,0.12538765370845795,0.06919394433498383,0.19305236637592316,0.2698744237422943
28,0.3644735813140869,0.343281090259552,0.8647592663764954,0.8827567100524902,0.037723109126091,0.040140848606824875,0.08053593337535858,0.06572338193655014,0.18939535319805145,0.296322226524353
29,0.34367507696151733,0.323713481426239,0.8812127709388733,0.8953686356544495,0.03924040496349335,0.0328172966837883,0.07720070332288742,0.031902141869068146,0.19301633536815643,0.2554008364677429
30,0.3240562081336975,0.30598798394203186,0.8929524421691895,0.9054051041603088,0.02878687158226967,0.038571905344724655,0.046044472604990005,0.02891179360449314,0.16409312188625336,0.25243330001831055
31,0.30617770552635193,0.29032471776008606,0.9030305743217468,0.9138056635856628,0.03118985891342163,0.0498976968228817,0.035484787076711655,0.02759110927581787,0.20322030782699585,0.2788355052471161
32,0.2903788387775421,0.2765748202800751,0.9118554592132568,0.9186912775039673,0.037485454231500626,0.06801009178161621,0.03414126858115196,0.029244622215628624,0.22622163593769073,0.35258057713508606
33,0.2764039635658264,0.26443666219711304,0.9164696335792542,0.9228915572166443,0.04073357209563255,0.09249500930309296,0.03558485209941864,0.030021311715245247,0.27596208453178406,0.3338589370250702
34,0.26409846544265747,0.25348949432373047,0.9207515716552734,0.9260417819023132,0.04506760090589523,0.14369356632232666,0.027765003964304924,0.03742967173457146,0.3412518799304962,0.3935675621032715
35,0.25295567512512207,0.24379514157772064,0.9243499040603638,0.9271471500396729,0.059925273060798645,0.17561103403568268,0.03471563383936882,0.04343031346797943,0.37479326128959656,0.4705013036727905
36,0.24302807450294495,0.23490135371685028,0.9260920882225037,0.9272686839103699,0.07020551711320877,0.22686336934566498,0.040483906865119934,0.04690098389983177,0.41996854543685913,0.4857736825942993
37,0.23391322791576385,0.2266211360692978,0.9265193343162537,0.9286614060401917,0.06923730671405792,0.3367607295513153,0.043455999344587326,0.058979496359825134,0.46449893712997437,0.4957111179828644
38,0.22539569437503815,0.2194031924009323,0.9281570911407471,0.9286614060401917,0.10116235166788101,0.381748765707016,0.05488118529319763,0.06520093232393265,0.48269397020339966,0.503009021282196
39,0.2179601937532425,0.21246393024921417,0.9285178780555725,0.931634783744812,0.13458599150180817,0.6024085283279419,0.06072003394365311,0.10222266614437103,0.49167391657829285,0.5189893841743469
40,0.21078024804592133,0.2059500515460968,0.9319025278091431,0.931922197341919,0.24122104048728943,0.5480564832687378,0.09424171596765518,0.11405542492866516,0.5137770175933838,0.5375728607177734
41,0.20407839119434357,0.20022335648536682,0.9323345422744751,0.9334917664527893,0.3111226260662079,0.6421078443527222,0.10444897413253784,0.14241358637809753,0.5299936532974243,0.5723364353179932
42,0.1981782466173172,0.1951322853565216,0.9342144131660461,0.9340112805366516,0.38116398453712463,0.6172217726707458,0.13023464381694794,0.1622432917356491,0.5863944292068481,0.5923024415969849
43,0.1929260939359665,0.19060727953910828,0.9347318410873413,0.9348292350769043,0.4686582088470459,0.6047965884208679,0.14849375188350677,0.1796267330646515,0.6078188419342041,0.6118865609169006
44,0.18826790153980255,0.1865699142217636,0.9355578422546387,0.936984658241272,0.5191000699996948,0.6369146108627319,0.1648963987827301,0.20737795531749725,0.6282983422279358,0.6392714381217957
45,0.18416768312454224,0.1828186810016632,0.9378886818885803,0.9383110404014587,0.5884473323822021,0.6091219782829285,0.18947048485279083,0.21287435293197632,0.6551657915115356,0.6411766409873962
46,0.18039263784885406,0.17911085486412048,0.9392985701560974,0.9399579763412476,0.5925754308700562,0.652754008769989,0.19430723786354065,0.22536559402942657,0.6568803191184998,0.6415113210678101
47,0.17672336101531982,0.17566901445388794,0.9411357045173645,0.9410854578018188,0.6358945965766907,0.6623660922050476,0.20586353540420532,0.23072968423366547,0.6576508283615112,0.6458911895751953
48,0.17334717512130737,0.1722932755947113,0.9426547884941101,0.9417044520378113,0.6629216074943542,0.66925448179245,0.21021883189678192,0.23366796970367432,0.6625663638114929,0.6385658979415894
49,0.17008748650550842,0.1690398007631302,0.9431342482566833,0.9414833784103394,0.6674783825874329,0.6703535318374634,0.21363770961761475,0.23476994037628174,0.6544935703277588,0.6296346187591553
50,0.16695141792297363,0.16591820120811462,0.942474365234375,0.9419034123420715,0.6770645380020142,0.6875823736190796,0.21434274315834045,0.24138014018535614,0.6424701809883118,0.6341431736946106
51,0.16395296156406403,0.16305001080036163,0.9428304433822632,0.9424008131027222,0.6785717606544495,0.6944494247436523,0.2201484888792038,0.24184972047805786,0.6457906365394592,0.636513352394104
52,0.1611967533826828,0.16011855006217957,0.9431342482566833,0.9430639743804932,0.6978787779808044,0.7028461694717407,0.22052226960659027,0.24231119453907013,0.6473932266235352,0.6400388479232788
