iteration,train_loss,test_loss,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_F1,test_F1
14,0.4672636091709137,0.43507131934165955,0.7128086686134338,0.7454847097396851,0.03189954161643982,0.03376498818397522,0.24429424107074738,0.20383410155773163,0.15931472182273865,0.15172335505485535
15,0.43567919731140137,0.4045467972755432,0.745734691619873,0.7898087501525879,0.027756528928875923,0.03312258422374725,0.19695979356765747,0.17420342564582825,0.14887197315692902,0.16962231695652008
16,0.40516161918640137,0.37645766139030457,0.7903006672859192,0.8259643912315369,0.03989538177847862,0.030003303661942482,0.17350082099437714,0.11704808473587036,0.15107853710651398,0.12300272285938263
17,0.37706226110458374,0.3517298996448517,0.8253201842308044,0.8555432558059692,0.029075857251882553,0.03856583684682846,0.11097096651792526,0.08175592124462128,0.1307978630065918,0.14194908738136292
18,0.3523077666759491,0.33063173294067383,0.8560293316841125,0.8747872114181519,0.027035806328058243,0.024746373295783997,0.08262074738740921,0.058568913489580154,0.1277700960636139,0.10441752523183823
19,0.3311750888824463,0.31290748715400696,0.8747804164886475,0.8885045051574707,0.01620343327522278,0.013006418943405151,0.06089354306459427,0.04428024962544441,0.09495885670185089,0.08384211361408234
20,0.31340208649635315,0.2979656457901001,0.8886088132858276,0.8939427137374878,0.016012636944651604,0.0161596592515707,0.04012655094265938,0.04406850412487984,0.08663441985845566,0.11598453670740128
21,0.29839861392974854,0.2851851284503937,0.8938164114952087,0.8998563289642334,0.019017457962036133,0.03686802089214325,0.03983054682612419,0.0324195921421051,0.11920254677534103,0.1429261416196823
22,0.28554168343544006,0.27401164174079895,0.8998879790306091,0.9061235785484314,0.0496676005423069,0.049970101565122604,0.029125863686203957,0.025444114580750465,0.1842176616191864,0.16952908039093018
23,0.2742741107940674,0.26401305198669434,0.9059120416641235,0.912158727645874,0.04827087000012398,0.0707615464925766,0.023084145039319992,0.024060150608420372,0.17709781229496002,0.23155556619167328
24,0.2641623020172119,0.2548592686653137,0.911523163318634,0.9174532890319824,0.04471178725361824,0.059742022305727005,0.0167428907006979,0.017376774922013283,0.2287968397140503,0.2942270040512085
25,0.25487983226776123,0.24633952975273132,0.9170773029327393,0.9228363037109375,0.07130013406276703,0.2791588306427002,0.01063931081444025,0.014430727809667587,0.1576703041791916,0.28997963666915894
26,0.24622195959091187,0.23832373321056366,0.9224557876586914,0.9235326647758484,0.23340551555156708,0.28230857849121094,0.013187097385525703,0.023586789146065712,0.29478222131729126,0.46228766441345215
27,0.23806232213974,0.23077629506587982,0.9234194755554199,0.9217530488967896,0.34171628952026367,0.4496137201786041,0.021822471171617508,0.03522340580821037,0.4779210686683655,0.4893621504306793
28,0.23036928474903107,0.22380883991718292,0.9217721819877625,0.9206698536872864,0.3563048243522644,0.3776090443134308,0.032253697514534,0.04226142540574074,0.5027867555618286,0.5145139098167419
29,0.22326162457466125,0.21753162145614624,0.920556902885437,0.9197966456413269,0.3448032736778259,0.30391961336135864,0.0381561741232872,0.04358309134840965,0.5219264626502991,0.43865349888801575
30,0.21684861183166504,0.2120719850063324,0.9196312427520752,0.9202055931091309,0.23795881867408752,0.303054541349411,0.03932858631014824,0.04533889517188072,0.5164103507995605,0.4553281366825104
31,0.2112599015235901,0.2075195163488388,0.9201249480247498,0.9228252172470093,0.2934417724609375,0.5198995471000671,0.0409744530916214,0.05663979426026344,0.45914173126220703,0.45126962661743164
32,0.20658698678016663,0.203876331448555,0.9229637384414673,0.9232894778251648,0.45960816740989685,0.4630872309207916,0.05163140967488289,0.062078237533569336,0.45873740315437317,0.5059030055999756
33,0.20283155143260956,0.2010357826948166,0.9233956933021545,0.9225157499313354,0.44802966713905334,0.4867245852947235,0.05677374452352524,0.060893259942531586,0.5152076482772827,0.4618571996688843
34,0.19988864660263062,0.1988358050584793,0.9230491518974304,0.9204376935958862,0.4474950432777405,0.47718626260757446,0.05612538009881973,0.06389724463224411,0.4480021893978119,0.43105438351631165
35,0.19759601354599,0.19704791903495789,0.9210933446884155,0.9195865988731384,0.48360204696655273,0.49663957953453064,0.05870454013347626,0.07570067793130875,0.446789026260376,0.4663957357406616
36,0.19572481513023376,0.19545772671699524,0.91996830701828,0.9188681244850159,0.4930168390274048,0.5350102782249451,0.06951124221086502,0.08501425385475159,0.4791328012943268,0.48560774326324463
37,0.1940603107213974,0.1938764452934265,0.9194650650024414,0.9199071526527405,0.5303515195846558,0.5635038018226624,0.07814092934131622,0.08836524188518524,0.49935150146484375,0.483060359954834
38,0.19241519272327423,0.19217047095298767,0.9204904437065125,0.9223610162734985,0.5571699738502502,0.5984227657318115,0.08071998506784439,0.11217772215604782,0.4943901598453522,0.5414999127388
39,0.1906566321849823,0.19029344618320465,0.923115611076355,0.9234663248062134,0.6435845494270325,0.6192866563796997,0.10285774618387222,0.11606302112340927,0.5546318888664246,0.527249813079834
40,0.18873673677444458,0.18823665380477905,0.9243688583374023,0.9251796007156372,0.6658942699432373,0.6414762139320374,0.10661748796701431,0.1172352284193039,0.540996789932251,0.5275503396987915
41,0.18664833903312683,0.18604831397533417,0.926101565361023,0.9284293055534363,0.6708687543869019,0.6961838006973267,0.10793409496545792,0.13073047995567322,0.543612539768219,0.5787862539291382
42,0.18443821370601654,0.18378514051437378,0.9294055700302124,0.9314910769462585,0.6969895958900452,0.7160106897354126,0.12024610489606857,0.1338643580675125,0.5952407121658325,0.5857755541801453
