iteration,train_loss,test_loss,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_F1,test_F1
1,0.6951216459274292,0.6920635104179382,0.0780426636338234,0.0769205242395401,0.07425941526889801,0.07363785058259964,0.9924687743186951,0.9909813404083252,0.16348955035209656,0.17967486381530762
2,0.6923452019691467,0.6893071532249451,0.07778631895780563,0.07781585305929184,0.07417461276054382,0.07368098944425583,0.9915226697921753,0.9904653429985046,0.1632789522409439,0.17976705729961395
3,0.6895686984062195,0.6865981817245483,0.07859808206558228,0.07769425958395004,0.07420563697814941,0.0736866220831871,0.9911710023880005,0.9904653429985046,0.16333919763565063,0.1797746866941452
4,0.6868289709091187,0.6836777925491333,0.0784461721777916,0.07814744859933853,0.07421581447124481,0.07373631745576859,0.9911710023880005,0.9904653429985046,0.1633531004190445,0.17987573146820068
5,0.6838858723640442,0.6809280514717102,0.07883543521165848,0.07836852222681046,0.07425134629011154,0.07376371324062347,0.9911710023880005,0.9904653429985046,0.16342408955097198,0.17992563545703888
6,0.6811140179634094,0.6781389713287354,0.07897309958934784,0.07908698916435242,0.07427480071783066,0.07361245900392532,0.9911710023880005,0.989305853843689,0.1634608507156372,0.1795407235622406
7,0.6782951354980469,0.6753339171409607,0.07982758432626724,0.08019232749938965,0.07418116927146912,0.07355855405330658,0.9908197522163391,0.9877506494522095,0.16322915256023407,0.1793173849582672
8,0.6754642724990845,0.6724244952201843,0.08104284852743149,0.08070078492164612,0.07414179295301437,0.07331666350364685,0.9897063970565796,0.9853193163871765,0.1630801558494568,0.17865702509880066
9,0.672525942325592,0.6694477200508118,0.08181188255548477,0.08231458067893982,0.0739477276802063,0.07342111319303513,0.9875982403755188,0.9853193163871765,0.16257791221141815,0.17887257039546967
10,0.6695231199264526,0.6663843989372253,0.08358730375766754,0.08433734625577927,0.07406440377235413,0.07347852736711502,0.9875982403755188,0.9850060343742371,0.1627967804670334,0.17897365987300873
11,0.6664308905601501,0.6632127165794373,0.08567603677511215,0.08652591705322266,0.07414477318525314,0.07361855357885361,0.9875982403755188,0.984703540802002,0.16293828189373016,0.179227814078331
12,0.663238525390625,0.659919798374176,0.08803535997867584,0.08945506811141968,0.07426852732896805,0.07361521571874619,0.9873533844947815,0.983108639717102,0.16315263509750366,0.17917592823505402
